hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
33,15.41,84.85,16.68,1.33,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,8.84,0.0,6080.33,0.0,0.0,7.94,39.43
34,15.0,85.34,24.99,1.43,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,17.67,0.0,6085.36,0.0,0.0,8.07,51.43
35,15.2,86.42,31.4,1.5,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,26.51,0.0,6090.38,0.0,0.0,8.12,55.94
36,15.47,87.31,29.26,1.58,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,35.34,0.0,6095.41,0.0,0.0,8.16,59.58
37,15.69,88.49,24.38,1.62,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,44.18,0.0,6100.44,0.0,0.0,8.14,57.83
38,16.42,89.56,16.36,1.46,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,53.01,0.0,6105.46,0.0,0.0,8.1,54.27
39,16.49,89.55,5.24,1.43,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,61.85,0.0,6110.49,0.0,0.0,8.07,50.85
40,16.58,88.38,0.0,1.59,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,70.68,0.0,6115.52,0.0,0.0,7.95,40.21
41,16.66,87.8,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,79.52,0.0,6120.54,0.0,0.0,7.95,40.58
42,16.68,87.37,0.0,2.24,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,88.35,0.0,6125.57,0.0,0.0,8.01,45.96
43,16.67,85.16,0.0,2.49,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,97.19,0.0,6130.6,0.0,0.0,8.05,49.29
44,16.58,82.25,0.0,2.43,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,106.02,0.0,6135.62,0.0,0.0,7.99,43.87
45,16.45,79.59,0.0,2.12,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,114.86,0.0,6140.65,0.0,0.0,7.98,43.17
46,16.28,77.15,0.0,1.93,0.0,0.0,0.0,0.0,0.0,-9.3,-1.36,-8.52,123.69,0.0,6145.68,0.0,0.0,7.99,44.28
47,16.04,74.24,0.0,1.93,0.0,0.0,0.0,0.0,0.0,-9.3,-25.67,-8.52,132.53,1.22,6150.7,0.0,0.0,7.96,40.97
48,15.87,71.14,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-9.3,-25.67,-8.52,141.36,24.33,6155.73,0.0,0.0,7.96,41.35
49,15.52,67.36,0.0,1.79,0.0,0.0,0.0,0.0,0.0,-0.0,-25.67,-8.52,150.2,47.43,6160.76,0.0,8.06,0.0,50.11
50,15.31,62.96,0.0,1.73,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,150.2,70.53,6165.78,0.0,8.03,0.0,47.9
51,15.2,59.6,0.0,1.64,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,159.03,70.53,6170.81,0.0,8.04,0.0,48.27
52,15.02,56.5,0.0,1.49,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,167.87,70.53,6175.84,0.0,8.04,0.0,48.49
53,14.88,53.5,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,167.87,70.53,6180.86,0.0,8.05,0.0,49.2
54,14.49,51.62,0.0,1.48,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,167.87,70.53,6185.89,0.0,8.06,0.0,50.23
55,14.1,50.21,1.14,1.53,0.0,0.0,0.0,0.0,0.0,-0.0,-2.81,-8.52,167.87,70.53,6190.92,0.0,8.12,0.0,55.65
56,13.67,49.06,10.88,1.67,0.0,0.0,0.0,0.0,0.0,-6.87,-0.0,-8.52,167.87,73.06,6195.94,0.0,8.17,0.0,59.89
57,13.03,47.77,22.83,1.71,0.0,0.0,0.0,0.0,0.0,-5.91,-0.0,-8.52,174.39,73.06,6200.97,0.0,8.23,0.0,65.43
58,12.24,47.27,32.2,1.88,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,180.0,73.06,6206.0,0.0,8.24,0.0,66.78
59,11.39,46.51,37.12,1.99,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,180.0,73.06,6211.03,0.0,8.31,0.0,73.24
60,10.36,44.25,37.87,2.01,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,180.0,73.06,6216.05,0.0,8.35,0.0,76.88
61,9.4,40.71,30.44,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.04,180.0,73.06,6221.08,0.0,8.35,0.0,76.5
62,8.82,37.34,19.89,1.85,0.0,0.0,0.0,2.34,0.0,-0.0,-0.0,-0.0,180.0,73.06,6224.64,0.0,8.28,0.0,70.23
63,8.95,37.51,6.81,1.71,0.0,0.0,9.3,0.31,0.0,-0.0,-0.0,-0.0,180.0,70.6,6224.64,0.0,8.22,0.0,64.6
64,9.3,38.38,0.03,1.72,0.0,0.0,5.76,7.58,0.0,-0.0,-0.0,-0.0,169.67,70.27,6224.64,0.0,8.2,0.0,62.77
65,9.28,38.31,0.0,1.9,0.0,0.0,9.3,0.84,0.0,-0.0,-0.0,-0.0,163.27,62.29,6224.64,0.0,8.16,0.0,59.63
66,9.14,37.31,0.0,2.21,0.0,0.0,9.3,4.86,0.0,-0.0,-0.0,-0.0,152.94,61.4,6224.64,0.0,8.2,0.0,62.82
67,9.05,35.74,0.0,2.57,0.0,0.0,9.3,9.42,0.0,-0.0,-0.0,-0.0,142.6,56.28,6224.64,0.0,8.23,0.0,66.07
68,9.03,34.3,0.0,2.56,0.0,0.0,9.3,8.91,0.0,-0.0,-0.0,-0.0,132.27,46.37,6224.64,0.0,8.21,0.0,64.1
69,9.15,32.4,0.0,2.27,0.0,0.0,9.3,5.9,0.0,-0.0,-0.0,-0.0,121.94,36.99,6224.64,0.0,8.16,0.0,59.02
70,9.54,31.14,0.0,2.27,0.0,0.0,9.3,6.03,0.0,-0.0,-0.0,-0.0,111.6,30.78,6224.64,0.0,8.15,0.0,58.28
71,10.19,30.97,0.0,2.14,0.0,0.0,8.59,0.0,0.0,-0.0,-0.0,-0.0,101.27,24.43,6224.64,0.0,8.08,0.0,51.9
72,11.13,32.03,0.0,2.0,0.0,0.0,6.12,0.0,0.0,-0.0,-0.0,-0.0,91.72,24.43,6224.64,0.0,8.07,0.0,51.27
73,12.14,32.49,0.0,1.85,0.0,0.0,5.38,0.0,0.0,-0.0,-0.0,-0.0,84.92,24.43,6224.64,0.0,8.08,0.0,51.85
74,12.94,33.04,0.0,1.72,0.0,0.0,0.0,2.07,0.0,-0.0,-0.0,-0.0,78.95,24.43,6224.64,0.0,8.05,0.0,49.77
75,13.87,34.37,0.0,1.73,0.0,0.0,0.0,0.31,0.0,-0.0,-0.0,-0.0,78.95,22.24,6224.64,0.0,8.06,0.0,50.28
76,14.57,36.27,0.0,1.78,0.0,0.0,0.0,0.0,0.0,-1.94,-0.0,-0.0,78.95,21.92,6224.64,0.0,8.06,0.0,50.69
77,15.02,38.84,0.0,1.86,0.0,0.0,0.0,0.0,0.0,-3.77,-0.0,-0.0,80.79,21.92,6224.64,0.0,8.08,0.0,51.95
78,15.24,42.22,0.0,2.07,0.0,0.0,0.0,0.0,0.0,-7.71,-0.0,-0.0,84.37,21.92,6224.64,0.0,8.08,0.0,51.82
79,15.22,45.56,0.47,2.42,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-0.52,91.69,21.92,6224.64,0.0,8.1,0.0,53.85
80,15.11,49.51,5.88,2.75,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-5.6,100.53,21.92,6224.95,0.0,8.15,0.0,58.35
81,14.9,54.63,17.09,3.17,0.0,0.0,0.0,0.0,0.0,-9.3,-5.82,-8.52,109.36,21.92,6228.25,0.0,8.23,0.0,66.15
82,14.64,61.28,27.7,3.26,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,118.2,27.15,6233.28,0.0,8.28,0.0,70.69
83,14.24,66.25,33.95,3.2,0.0,0.0,0.0,0.0,0.0,-9.3,-24.54,-8.52,127.03,27.15,6238.31,0.0,8.33,0.0,75.28
84,13.72,68.0,38.11,3.3,0.0,0.0,0.0,0.0,0.0,-9.3,-25.67,-8.52,135.87,49.23,6243.33,0.0,0.0,8.38,79.05
85,13.17,68.45,34.27,3.32,0.0,0.0,0.0,0.0,0.0,-9.3,-22.2,-8.52,144.7,72.34,6248.36,0.0,8.38,0.0,79.18
86,12.49,64.57,24.07,3.22,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,153.54,92.32,6253.39,0.0,8.27,0.0,69.1
87,11.86,59.0,8.84,3.21,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.44,162.37,92.32,6258.41,0.0,8.22,0.0,65.17
88,11.48,55.67,0.07,3.26,0.0,0.0,0.0,0.0,0.0,-6.2,-0.0,-0.0,171.21,92.32,6263.4,0.0,8.21,0.0,64.27
89,11.08,52.64,0.0,3.41,0.0,0.0,0.0,0.0,0.0,-3.05,-0.0,-0.0,177.1,92.32,6263.4,0.0,8.21,0.0,64.08
90,10.59,48.83,0.0,3.76,0.0,0.0,4.0,0.0,0.0,-0.0,-0.0,-0.0,180.0,92.32,6263.4,0.0,8.25,0.0,67.17
91,10.12,44.77,0.0,3.98,0.0,0.0,9.3,0.0,2.01,-0.0,-0.0,-0.0,175.56,92.32,6263.4,0.0,8.28,0.0,70.18
92,9.55,41.67,0.0,3.78,9.96,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,165.23,92.32,6258.93,0.0,8.22,0.0,64.96
93,8.8,38.56,0.0,3.36,11.29,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,165.23,92.32,6258.93,0.0,8.19,0.0,62.01
94,7.98,35.49,0.0,3.05,9.89,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,165.23,92.32,6258.93,0.0,8.13,0.0,56.42
95,7.12,32.17,0.0,2.94,10.97,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,165.23,92.32,6258.93,0.0,8.09,0.0,53.22
96,6.29,28.45,0.0,2.86,12.86,0.0,1.3,0.0,0.0,-0.0,-0.0,-0.0,165.23,92.32,6258.93,0.0,8.08,0.0,51.75
97,5.62,25.55,0.0,2.69,9.82,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,163.79,92.32,6258.93,0.0,8.09,0.0,52.98
98,4.97,23.23,0.0,2.54,11.16,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,153.45,92.32,6258.93,0.0,8.07,0.0,51.21
99,4.34,21.15,0.0,2.41,12.86,0.0,9.3,1.53,0.0,-0.0,-0.0,-0.0,143.12,92.32,6258.93,0.0,8.07,0.0,51.59
100,3.92,19.15,0.0,2.36,12.86,0.0,9.3,4.31,0.0,-0.0,-0.0,-0.0,132.79,90.71,6258.93,0.0,8.08,0.0,51.9
101,3.72,17.36,0.0,2.36,12.86,0.0,7.52,0.0,8.74,-0.0,-0.0,-0.0,122.45,86.18,6258.93,0.0,8.08,0.0,52.56
102,3.77,16.01,0.0,2.57,12.86,0.0,9.3,9.94,0.0,-0.0,-0.0,-0.0,114.1,86.18,6239.51,0.0,8.11,0.0,54.46
103,4.12,15.08,2.72,2.99,12.86,0.0,9.3,0.0,6.43,-0.0,-0.0,-0.0,103.77,75.71,6239.51,0.0,8.1,0.0,53.5
104,4.79,14.7,22.51,3.41,12.86,0.0,3.93,0.0,0.0,-0.0,-0.0,-0.0,93.44,75.71,6225.23,0.0,8.19,0.0,62.2
105,5.02,14.56,44.81,3.62,0.0,0.0,0.0,0.0,0.0,-3.45,-0.0,-0.0,89.07,75.71,6225.23,0.0,8.22,0.0,64.56
106,5.24,14.34,56.47,3.77,0.0,0.0,0.0,0.0,0.0,-9.21,-0.0,-0.0,92.35,75.71,6225.23,0.0,8.28,0.0,70.6
107,5.52,14.83,61.45,3.75,0.0,0.0,0.0,0.0,0.0,-9.3,-3.36,-0.0,101.1,75.71,6225.23,0.0,8.31,0.0,72.89
108,5.84,15.06,58.57,3.63,0.0,0.0,0.0,0.0,0.0,-8.2,-0.0,-0.0,109.94,78.74,6225.23,0.0,8.33,0.0,74.89
109,6.43,15.87,48.47,3.37,0.0,0.0,0.0,0.0,0.0,-2.58,-0.0,-0.0,117.73,78.74,6225.23,0.0,8.29,0.0,71.55
110,7.07,17.08,34.16,3.19,0.0,0.0,0.0,7.59,0.0,-0.0,-0.0,-0.0,120.18,78.74,6225.23,0.0,8.27,0.0,69.09
111,7.68,18.1,13.07,2.98,12.86,0.0,0.0,0.0,12.29,-0.0,-0.0,-0.0,120.18,70.74,6225.23,0.0,8.24,0.0,66.98
112,8.23,19.72,0.02,2.96,12.86,0.0,9.3,9.37,0.0,-0.0,-0.0,-0.0,120.18,70.74,6197.91,0.0,8.19,0.0,62.46
113,8.55,20.49,0.0,3.16,12.86,0.0,9.3,7.38,0.0,-0.0,-0.0,-0.0,109.84,60.88,6197.91,0.0,8.19,0.0,61.73
114,8.64,21.59,0.0,3.71,0.0,0.0,9.3,19.99,0.0,-0.0,-0.0,-0.0,99.51,53.12,6197.91,0.0,5.68,2.53,63.23
115,8.53,22.72,0.0,4.18,12.86,0.0,9.3,7.2,0.0,-0.0,-0.0,-0.0,89.18,32.07,6197.91,0.0,8.22,0.0,64.8
116,8.36,23.28,0.0,3.97,12.86,0.0,9.3,9.65,0.0,-0.0,-0.0,-0.0,78.84,24.5,6197.91,0.0,8.25,0.0,67.42
117,8.06,23.35,0.0,3.6,12.86,0.0,9.3,0.0,4.92,-0.0,-0.0,-0.0,68.51,14.34,6197.91,0.0,8.19,0.0,62.09
118,7.78,23.25,0.0,3.39,12.86,0.0,2.75,6.92,0.0,-0.0,-0.0,-0.0,58.18,14.34,6186.98,0.0,8.13,0.0,56.95
119,7.74,23.34,0.0,3.24,12.86,0.0,5.44,0.0,0.0,-0.0,-0.0,-0.0,55.13,7.05,6186.98,0.0,8.09,0.0,52.62
120,8.01,23.85,0.0,3.03,8.01,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,49.08,7.05,6186.98,0.0,8.08,0.0,52.2
121,8.64,24.45,0.0,2.67,12.86,0.0,4.57,0.0,0.0,-0.0,-0.0,-0.0,38.75,7.05,6186.98,0.0,8.09,0.0,53.19
122,9.47,25.16,0.0,2.7,9.16,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,33.67,7.05,6186.98,0.0,8.12,0.0,55.79
123,10.51,26.14,0.0,2.65,12.86,0.0,4.65,0.0,0.0,-0.0,-0.0,-0.0,23.33,7.05,6186.98,0.0,8.13,0.0,56.81
124,11.59,27.29,0.0,2.67,12.86,0.0,0.92,0.0,0.0,-0.0,-0.0,-0.0,18.16,7.05,6186.98,0.0,8.12,0.0,55.33
125,12.43,28.58,0.0,2.64,0.0,0.0,9.3,0.0,0.25,-0.0,-0.0,-0.0,17.14,7.05,6186.98,0.0,8.09,0.0,53.2
126,12.79,29.81,0.0,2.79,0.0,0.0,0.0,6.7,0.0,-0.0,-0.0,-0.0,6.8,7.05,6186.43,0.0,8.08,0.0,52.09
127,12.83,31.12,0.31,3.09,9.48,0.0,6.12,0.0,0.0,-0.0,-0.0,-0.0,6.8,0.0,6186.43,0.0,8.2,0.0,62.96
128,12.94,32.52,9.05,3.44,8.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6186.43,0.0,8.24,0.0,66.29
129,12.79,37.46,19.87,3.59,0.0,0.0,0.0,0.0,0.0,-0.62,-0.0,-1.45,0.0,0.0,6186.43,0.0,8.29,0.0,71.65
130,12.66,42.55,27.89,3.61,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-0.26,0.59,0.0,6187.28,0.0,8.36,0.0,77.16
131,12.21,44.91,33.29,3.81,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-1.3,9.43,0.0,6187.43,0.0,8.43,0.0,83.61
132,11.86,46.82,38.38,3.77,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.38,18.26,0.0,6188.2,0.0,8.43,0.0,84.15
133,11.74,48.71,35.75,3.55,0.0,0.0,0.0,0.0,0.0,-9.3,-0.82,-8.52,27.1,0.0,6192.55,0.0,8.36,0.0,77.33
134,11.56,47.35,25.23,3.38,0.0,0.0,0.0,0.0,0.0,-9.3,-1.13,-8.52,35.93,0.74,6197.58,0.0,8.26,0.0,68.56
135,11.91,46.73,10.5,3.4,0.0,0.0,0.0,0.0,0.0,-6.1,-0.0,-0.0,44.77,1.76,6202.61,0.0,8.24,0.0,66.45
136,12.75,50.31,0.19,3.37,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.69,50.57,1.76,6202.61,0.0,8.21,0.0,63.93
137,13.26,51.15,0.0,3.6,0.0,0.0,0.0,0.0,0.0,-1.96,-0.0,-0.0,50.57,1.76,6204.19,0.0,8.23,0.0,66.06
138,13.35,49.52,0.0,4.12,0.0,0.0,3.0,0.0,0.0,-0.0,-0.0,-0.0,52.42,1.76,6204.19,0.0,8.28,0.0,69.99
139,13.12,47.02,0.0,4.24,0.0,0.0,3.58,0.0,0.0,-0.0,-0.0,-0.0,49.09,1.76,6204.19,0.0,8.25,0.0,67.97
140,12.4,43.8,0.0,4.08,0.0,0.0,9.3,1.0,0.0,-0.0,-0.0,-0.0,45.11,1.76,6204.19,0.0,8.28,0.0,70.58
141,11.56,40.52,0.0,3.56,0.0,0.0,9.3,0.67,0.0,-0.0,-0.0,-0.0,34.77,0.71,6204.19,0.0,8.23,0.0,65.61
142,11.08,37.76,0.0,3.37,0.0,0.0,6.67,0.0,0.0,-0.0,-0.0,-0.0,24.44,0.0,6204.19,0.0,8.15,0.0,58.89
143,10.82,35.83,0.0,3.33,0.0,0.0,5.05,0.0,0.0,-0.0,-0.0,-0.0,17.02,0.0,6204.19,0.0,8.11,0.0,55.04
144,10.86,35.11,0.0,3.15,0.0,0.0,3.75,0.0,0.0,-0.0,-0.0,-0.0,11.41,0.0,6204.19,0.0,8.09,0.0,52.87
145,11.14,35.0,0.0,2.84,0.0,0.0,3.03,0.0,0.0,-0.0,-0.0,-0.0,7.24,0.0,6204.19,0.0,8.08,0.0,52.01
146,11.84,35.61,0.0,2.78,0.0,0.0,0.0,0.0,0.0,-0.13,-0.0,-0.0,3.88,0.0,6204.19,0.0,8.06,0.0,50.1
147,12.57,36.56,0.0,2.74,0.0,0.0,0.59,0.0,0.0,-0.0,-0.0,-0.0,4.0,0.0,6204.19,0.0,8.08,0.0,52.46
148,13.2,37.66,0.0,2.63,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.77,3.34,0.0,6204.19,0.0,8.09,0.0,52.72
149,13.47,38.2,0.0,2.6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.24,3.34,0.0,6204.65,0.0,8.08,0.0,52.03
150,13.56,37.49,0.0,2.71,0.0,0.0,0.0,0.0,0.0,-0.22,-0.0,-0.0,3.34,0.0,6205.97,0.0,8.1,0.0,53.55
151,13.51,36.45,3.36,3.01,0.0,0.0,3.19,0.0,0.0,-0.0,-0.0,-0.0,3.55,0.0,6205.97,0.0,8.16,0.0,59.53
152,13.6,37.48,20.72,3.32,0.0,0.0,0.0,0.0,0.0,-2.38,-0.0,-8.52,0.0,0.0,6205.97,0.0,8.21,0.0,64.22
153,13.69,40.08,37.44,3.48,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,2.26,0.0,6211.0,0.0,8.3,0.0,72.25
154,13.55,39.85,46.9,3.91,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,11.1,0.0,6216.02,0.0,8.31,0.0,72.74
155,13.14,38.18,50.11,3.99,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,19.93,0.0,6221.05,0.0,8.32,0.0,74.19
156,12.74,36.43,46.96,3.96,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,28.77,0.0,6226.08,0.0,8.32,0.0,74.12
157,12.62,35.64,37.49,3.77,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,37.6,0.0,6231.1,0.0,8.28,0.0,70.52
158,12.78,35.94,22.6,3.39,0.0,0.0,0.0,0.0,0.0,-3.48,-0.0,-8.52,46.44,0.0,6236.13,0.0,8.2,0.0,62.72
159,13.19,36.84,6.59,3.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.12,49.74,0.0,6241.16,0.0,8.16,0.0,59.75
160,13.71,39.97,0.0,3.29,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-7.49,49.74,0.0,6241.23,0.0,8.15,0.0,58.78
161,14.08,42.71,0.0,3.48,0.0,0.0,6.52,0.0,0.0,-0.0,-0.0,-8.52,39.41,0.0,6245.64,0.0,8.15,0.0,58.28
162,14.33,43.77,0.0,3.95,0.0,0.0,4.27,0.0,0.0,-0.0,-0.0,-6.19,32.16,0.0,6250.67,0.0,8.17,0.0,60.13
163,14.5,44.22,0.0,4.13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.37,27.41,0.0,6254.33,0.0,8.19,0.0,62.48
164,14.5,44.02,0.0,4.17,0.0,0.0,8.52,0.0,0.0,-0.0,-0.0,-8.52,27.41,0.0,6254.54,0.0,8.2,0.0,62.7
165,14.27,41.96,0.0,3.89,0.0,0.0,4.53,0.0,0.0,-0.0,-0.0,-8.52,17.94,0.0,6259.57,0.0,8.12,0.0,56.14
166,13.96,39.98,0.0,3.82,0.0,0.0,6.09,0.0,0.0,-0.0,-0.0,-8.52,12.9,0.0,6264.6,0.0,8.12,0.0,55.34
167,13.6,38.04,0.0,3.91,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-3.53,6.14,0.0,6269.62,0.0,8.08,0.0,52.02
