hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
40,13.89,54.18,0.0,1.59,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,161.14,0.09,6812.99,0.0,7.95,0.0,40.21
41,13.82,52.99,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,161.14,0.09,6818.02,0.0,7.95,0.0,40.58
42,13.69,52.38,0.0,2.24,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,161.14,0.09,6823.04,0.0,8.01,0.0,45.96
43,13.52,51.7,0.0,2.49,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,169.98,0.09,6828.07,0.0,8.05,0.0,49.29
44,13.2,50.08,0.0,2.43,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,169.98,0.09,6833.1,0.0,7.99,0.0,43.87
45,12.72,47.28,0.0,2.12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,178.81,0.09,6838.12,0.0,7.98,0.0,43.17
46,12.26,43.69,0.0,1.93,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,178.81,0.09,6843.15,0.0,7.99,0.0,44.28
47,11.9,39.87,0.0,1.93,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,178.81,0.09,6848.18,0.0,7.96,0.0,40.97
48,11.61,37.61,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-1.25,-0.0,-8.52,178.81,0.09,6853.21,0.0,7.96,0.0,41.35
49,11.21,35.83,0.0,1.79,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-8.02,180.0,0.09,6858.23,0.0,8.06,0.0,50.11
50,10.69,34.01,0.0,1.73,0.0,0.0,1.47,0.0,0.0,-0.0,-0.0,-0.0,169.67,0.09,6862.97,0.0,8.03,0.0,47.9
51,10.23,32.53,0.0,1.64,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-5.43,168.03,0.09,6862.97,0.0,8.04,0.0,48.27
52,9.97,31.65,0.0,1.49,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-3.92,157.7,0.09,6866.17,0.0,8.04,0.0,48.49
53,9.76,30.98,0.0,1.45,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-2.29,147.37,0.09,6868.48,0.0,8.05,0.0,49.2
54,9.74,31.7,0.0,1.48,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-1.99,137.03,0.09,6869.83,0.0,8.06,0.0,50.23
55,9.83,32.36,2.55,1.53,0.0,0.0,9.3,0.08,0.0,-0.0,-0.0,-0.0,126.7,0.09,6871.01,0.0,8.12,0.0,55.65
56,9.65,32.51,16.22,1.67,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.16,116.37,0.0,6871.01,0.0,8.17,0.0,59.89
57,9.09,31.91,31.43,1.71,0.0,0.0,0.0,0.0,0.0,-0.19,-0.0,-8.52,116.37,0.0,6871.1,0.0,8.23,0.0,65.43
58,8.73,32.55,45.11,1.88,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,116.55,0.0,6876.13,0.0,8.24,0.0,66.78
59,8.93,35.31,54.95,1.99,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,125.39,0.0,6881.15,0.0,8.31,0.0,73.24
60,9.22,37.02,57.27,2.01,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,134.22,0.0,6886.18,0.0,8.35,0.0,76.88
61,9.46,37.9,51.61,2.0,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,143.06,0.0,6891.21,0.0,8.35,0.0,76.5
62,9.7,37.93,38.37,1.85,0.0,0.0,0.0,0.0,0.0,-9.09,-0.0,-8.52,151.89,0.0,6896.23,0.0,8.28,0.0,70.23
63,10.11,39.26,15.94,1.71,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.42,160.53,0.0,6901.26,0.0,8.22,0.0,64.6
64,10.56,41.49,0.18,1.72,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.48,160.53,0.0,6902.69,0.0,8.2,0.0,62.77
65,11.02,42.63,0.0,1.9,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-5.21,150.2,0.0,6902.97,0.0,8.16,0.0,59.63
66,11.57,42.92,0.0,2.21,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-3.17,139.86,0.0,6906.05,0.0,8.2,0.0,62.82
67,11.99,43.09,0.0,2.57,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.89,129.53,0.0,6907.92,0.0,8.23,0.0,66.07
68,12.21,43.02,0.0,2.56,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-2.99,119.2,0.0,6908.45,0.0,8.21,0.0,64.1
69,12.35,42.88,0.0,2.27,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-7.78,108.86,0.0,6910.21,0.0,8.16,0.0,59.02
70,12.64,41.86,0.0,2.27,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-7.78,98.53,0.0,6914.8,0.0,8.15,0.0,58.28
71,13.08,41.57,0.0,2.14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.89,88.2,0.0,6919.39,0.0,8.08,0.0,51.9
72,13.35,41.03,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-5.1,88.2,0.0,6922.28,0.0,8.07,0.0,51.27
73,13.55,39.43,0.0,1.85,0.0,0.0,5.54,0.0,0.0,-0.0,-0.0,-8.52,88.2,0.0,6925.29,0.0,8.08,0.0,51.85
74,13.79,38.96,0.0,1.72,0.0,0.0,3.83,0.0,0.0,-0.0,-0.0,-8.52,82.04,0.0,6930.31,0.0,8.05,0.0,49.77
75,14.23,38.43,0.0,1.73,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.11,77.79,0.0,6935.34,0.0,8.06,0.0,50.28
76,14.52,39.09,0.0,1.78,0.0,0.0,3.8,0.0,0.0,-0.0,-0.0,-8.52,77.79,0.0,6937.76,0.0,8.06,0.0,50.69
77,14.8,41.63,0.0,1.86,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.34,73.56,0.0,6942.79,0.0,8.08,0.0,51.95
78,14.99,43.54,0.0,2.07,0.0,0.0,0.0,0.0,0.0,-0.26,-0.0,-8.52,73.56,0.0,6946.53,0.0,8.08,0.0,51.82
79,14.94,44.29,3.41,2.42,0.0,0.0,0.0,0.0,0.0,-2.69,-0.0,-8.52,73.81,0.0,6951.56,0.0,8.1,0.0,53.85
80,14.67,44.39,28.23,2.75,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,76.36,0.0,6956.59,0.0,8.15,0.0,58.35
81,14.18,42.4,49.8,3.17,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,85.2,0.0,6961.61,0.0,8.23,0.0,66.15
82,13.78,40.76,63.04,3.26,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,94.03,0.0,6966.64,0.0,0.0,8.28,70.69
83,13.54,40.46,69.47,3.2,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,102.87,0.0,6971.67,0.0,0.0,8.33,75.28
84,13.32,40.15,69.54,3.3,0.0,0.0,0.0,0.0,0.0,-9.3,-25.67,-8.52,111.7,0.0,6976.69,0.0,0.0,8.38,79.05
85,13.22,39.07,61.55,3.32,0.0,0.0,0.0,0.0,0.0,-9.3,-0.94,-8.52,120.54,23.1,6981.72,0.0,8.38,0.0,79.18
86,13.21,37.41,44.89,3.22,0.0,0.0,0.0,0.0,0.0,-9.3,-11.81,-8.52,129.37,23.95,6986.75,0.0,8.27,0.0,69.1
87,13.18,40.03,18.99,3.21,0.0,0.0,0.0,0.0,0.0,-1.72,-0.0,-8.52,138.21,34.58,6991.77,0.0,8.22,0.0,65.17
88,13.1,44.65,0.15,3.26,0.0,0.0,3.11,0.0,0.0,-0.0,-0.0,-0.0,139.84,34.58,6996.8,0.0,8.21,0.0,64.27
89,13.1,46.56,0.0,3.41,0.0,0.0,1.01,0.0,0.0,-0.0,-0.0,-0.0,136.39,34.58,6996.8,0.0,8.21,0.0,64.08
90,13.12,47.63,0.0,3.76,0.0,0.0,2.66,0.0,0.0,-0.0,-0.0,-0.0,135.27,34.58,6996.8,0.0,8.25,0.0,67.17
91,13.3,48.35,0.0,3.98,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-4.75,132.31,34.58,6996.8,0.0,8.28,0.0,70.18
92,12.98,46.9,0.0,3.78,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-8.0,121.98,34.58,6999.61,0.0,8.22,0.0,64.96
93,12.04,44.92,0.0,3.36,0.0,0.0,1.69,0.0,0.0,-0.0,-0.0,-0.0,111.64,34.58,7004.33,0.0,8.19,0.0,62.01
94,10.9,42.61,0.0,3.05,0.0,0.0,8.38,0.0,0.0,-0.0,-0.0,-8.52,109.77,34.58,7004.33,0.0,8.13,0.0,56.42
95,9.79,40.02,0.0,2.94,0.0,0.0,5.01,0.0,0.0,-0.0,-0.0,-4.55,100.46,34.58,7009.35,0.0,8.09,0.0,53.22
96,8.84,37.91,0.0,2.86,0.0,0.0,2.14,0.0,0.0,-0.0,-0.0,-0.0,94.89,34.58,7012.04,0.0,8.08,0.0,51.75
97,7.98,34.77,0.0,2.69,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-1.76,92.51,34.58,7012.04,0.0,8.09,0.0,52.98
98,7.11,31.6,0.0,2.54,0.0,0.0,9.3,0.65,0.0,-0.0,-0.0,-0.0,82.18,34.58,7013.08,0.0,8.07,0.0,51.21
99,6.4,28.56,0.0,2.41,0.0,0.0,9.3,4.91,0.0,-0.0,-0.0,-0.0,71.84,33.89,7013.08,0.0,8.07,0.0,51.59
100,5.82,26.72,0.0,2.36,0.0,0.0,9.3,7.7,0.0,-0.0,-0.0,-0.0,61.51,28.72,7013.08,0.0,8.08,0.0,51.9
101,5.66,26.02,0.0,2.36,0.0,0.0,9.3,9.21,0.0,-0.0,-0.0,-0.0,51.18,20.61,7013.08,0.0,8.08,0.0,52.56
102,6.52,27.03,0.0,2.57,0.0,0.0,9.3,9.04,0.0,-0.0,-0.0,-0.0,40.84,10.92,7013.08,0.0,8.11,0.0,54.46
103,8.15,29.57,2.15,2.99,0.0,0.0,9.3,1.34,0.0,-0.0,-0.0,-0.0,30.51,1.41,7013.08,0.0,8.1,0.0,53.5
104,9.48,31.23,13.28,3.41,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-4.5,20.18,0.0,7013.08,0.0,8.19,0.0,62.2
105,10.43,32.3,26.61,3.62,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.41,9.84,0.0,7015.73,0.0,8.22,0.0,64.56
106,11.21,34.14,37.28,3.77,0.0,0.0,0.0,0.0,0.0,-7.28,-0.0,-8.52,9.84,0.0,7020.69,0.0,8.28,0.0,70.6
107,12.21,38.21,42.77,3.75,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,16.76,0.0,7025.72,0.0,8.31,0.0,72.89
108,12.95,43.02,42.39,3.63,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,25.59,0.0,7030.74,0.0,8.33,0.0,74.89
109,13.33,46.02,36.95,3.37,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,34.43,0.0,7035.77,0.0,8.29,0.0,71.55
110,13.44,48.02,25.9,3.19,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,43.26,0.0,7040.8,0.0,8.27,0.0,69.09
111,13.68,49.41,10.43,2.98,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-8.52,52.1,0.0,7045.82,0.0,8.24,0.0,66.98
112,13.93,51.23,0.16,2.96,0.0,0.0,2.69,0.0,0.0,-0.0,-0.0,-8.52,53.05,0.0,7050.85,0.0,8.19,0.0,62.46
113,14.29,53.29,0.0,3.16,0.0,0.0,0.0,0.0,0.0,-0.49,-0.0,-8.52,50.06,0.0,7055.88,0.0,8.19,0.0,61.73
114,14.64,55.98,0.0,3.71,0.0,0.0,0.0,0.0,0.0,-2.58,-0.0,-8.52,50.52,0.0,7060.9,0.0,8.2,0.0,63.23
115,14.97,59.14,0.0,4.18,0.0,0.0,0.0,0.0,0.0,-4.97,-0.0,-8.52,52.97,0.0,7065.93,0.0,8.22,0.0,64.8
116,15.25,62.27,0.0,3.97,0.0,0.0,0.0,0.0,0.0,-5.55,-0.0,-8.52,57.7,0.0,7070.96,0.0,8.25,0.0,67.42
117,15.35,63.94,0.0,3.6,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,62.97,0.0,7075.99,0.0,8.19,0.0,62.09
118,15.46,65.34,0.0,3.39,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,71.81,0.0,7081.01,0.0,8.13,0.0,56.95
119,15.45,66.38,0.0,3.24,0.0,0.0,0.0,0.0,0.0,-9.3,-1.7,-8.52,80.64,0.0,7086.04,0.0,8.09,0.0,52.62
120,15.21,65.43,0.0,3.03,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,89.48,1.53,7091.07,0.0,8.08,0.0,52.2
121,14.41,62.81,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,98.31,1.53,7096.09,0.0,8.09,0.0,53.19
122,12.94,58.53,0.0,2.7,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,107.15,1.53,7101.12,0.0,8.12,0.0,55.79
123,11.92,53.02,0.0,2.65,0.0,0.0,0.0,0.0,0.0,-2.26,-0.0,-8.52,115.98,1.53,7106.15,0.0,8.13,0.0,56.81
124,10.88,49.16,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.38,118.13,1.53,7111.17,0.0,8.12,0.0,55.33
125,9.93,44.39,0.0,2.64,0.0,0.0,4.75,0.0,0.0,-0.0,-0.0,-8.52,118.13,1.53,7115.52,0.0,8.09,0.0,53.2
126,9.58,40.81,0.0,2.79,0.0,0.0,7.42,0.0,0.0,-0.0,-0.0,-8.52,112.84,1.53,7120.55,0.0,8.08,0.0,52.09
127,9.37,37.7,2.05,3.09,0.0,0.0,9.3,1.45,0.0,-0.0,-0.0,-0.0,104.6,1.53,7125.58,0.0,8.2,0.0,62.96
128,9.07,33.38,11.79,3.44,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.69,94.26,0.0,7125.58,0.0,8.24,0.0,66.29
129,8.56,28.08,22.58,3.59,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.47,83.93,0.0,7125.98,0.0,8.29,0.0,71.65
130,8.5,27.69,34.39,3.61,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-6.33,73.6,0.0,7126.26,0.0,8.36,0.0,77.16
131,9.27,32.08,41.54,3.81,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-3.08,63.26,0.0,7130.0,0.0,8.43,0.0,83.61
132,10.18,35.42,42.17,3.77,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.38,63.26,0.0,7131.81,0.0,8.43,0.0,84.15
133,10.71,35.18,36.87,3.55,0.0,0.0,0.0,0.0,0.0,-0.45,-0.0,-8.52,63.26,0.0,7136.17,0.0,8.36,0.0,77.33
134,11.15,35.54,25.11,3.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.61,63.69,0.0,7141.2,0.0,8.26,0.0,68.56
135,11.92,39.67,8.99,3.4,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-6.84,63.69,0.0,7145.1,0.0,8.24,0.0,66.45
136,12.76,44.86,0.07,3.37,0.0,0.0,2.86,0.0,0.0,-0.0,-0.0,-0.0,53.36,0.0,7149.13,0.0,8.21,0.0,63.93
137,13.02,45.9,0.0,3.6,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-5.77,50.18,0.0,7149.13,0.0,8.23,0.0,66.06
138,13.26,45.25,0.0,4.12,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-1.93,39.85,0.0,7152.54,0.0,8.28,0.0,69.99
139,13.79,44.97,0.0,4.24,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-4.33,29.51,0.0,7153.68,0.0,8.25,0.0,67.97
140,14.23,45.74,0.0,4.08,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-2.77,19.18,0.0,7156.23,0.0,8.28,0.0,70.58
141,14.8,47.81,0.0,3.56,0.0,0.0,7.96,0.0,0.0,-0.0,-0.0,-8.52,8.85,0.0,7157.87,0.0,8.23,0.0,65.61
142,15.21,50.4,0.0,3.37,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7162.89,0.0,8.15,0.0,58.89
143,15.28,53.13,0.0,3.33,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7167.92,0.0,8.11,0.0,55.04
144,15.3,54.98,0.0,3.15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7172.95,0.0,8.09,0.0,52.87
145,15.36,56.34,0.0,2.84,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7177.98,0.0,8.08,0.0,52.01
146,15.53,57.16,0.0,2.78,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7183.0,0.0,8.06,0.0,50.1
147,15.61,57.07,0.0,2.74,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7188.03,0.0,8.08,0.0,52.46
148,15.56,56.47,0.0,2.63,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7193.06,0.0,8.09,0.0,52.72
149,15.45,56.37,0.0,2.6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7198.08,0.0,8.08,0.0,52.03
150,15.52,56.4,0.0,2.71,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7203.11,0.0,8.1,0.0,53.55
151,15.57,55.33,2.74,3.01,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7208.14,0.0,8.16,0.0,59.53
152,15.43,53.52,19.57,3.32,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7213.16,0.0,8.21,0.0,64.22
153,15.34,52.27,36.28,3.48,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7218.19,0.0,8.3,0.0,72.25
154,15.56,52.64,48.88,3.91,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7223.22,0.0,0.0,8.31,72.74
155,15.63,55.07,55.83,3.99,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7228.24,0.0,0.0,8.32,74.19
156,15.56,56.17,58.04,3.96,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7233.27,0.0,0.0,8.32,74.12
157,15.38,54.43,51.2,3.77,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7238.3,0.0,0.0,8.28,70.52
158,15.31,51.85,37.28,3.39,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7243.32,0.0,0.0,8.2,62.72
159,15.33,51.5,16.14,3.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7248.35,0.0,8.16,0.0,59.75
160,15.47,53.43,0.32,3.29,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7253.38,0.0,8.15,0.0,58.78
161,15.69,54.46,0.0,3.48,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7258.4,0.0,8.15,0.0,58.28
162,15.96,55.94,0.0,3.95,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7263.43,0.0,8.17,0.0,60.13
163,16.16,57.68,0.0,4.13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7268.46,0.0,8.19,0.0,62.48
164,16.28,59.52,0.0,4.17,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7273.48,0.0,8.2,0.0,62.7
165,16.4,61.95,0.0,3.89,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7278.51,0.0,8.12,0.0,56.14
166,16.53,64.9,0.0,3.82,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7283.54,0.0,8.12,0.0,55.34
167,16.63,67.37,0.0,3.91,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,0.0,0.0,7288.56,0.0,8.08,0.0,52.02
