hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
14,9.48,28.51,33.82,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6598.5,0.0,7.91,0.0,37.07
15,10.32,31.44,12.05,1.27,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6603.53,0.0,7.87,0.0,33.46
16,11.23,36.75,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6608.55,0.0,7.85,0.0,31.38
17,11.85,39.35,0.0,1.33,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6613.58,0.0,7.86,0.0,32.25
18,12.13,39.92,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6618.61,0.0,7.88,0.0,34.03
19,12.25,39.11,0.0,1.82,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6623.63,0.0,7.91,0.0,37.01
20,12.28,38.4,0.0,1.71,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6628.66,0.0,7.95,0.0,40.36
21,12.27,38.04,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6633.69,0.0,7.92,0.0,37.94
22,12.28,37.94,0.0,1.47,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6638.71,0.0,7.9,0.0,35.63
23,12.25,37.89,0.0,1.39,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6643.74,0.0,7.85,0.0,31.3
24,12.13,37.93,0.0,1.31,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6648.77,0.0,7.86,0.0,32.15
25,11.98,37.61,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6653.8,0.0,7.89,0.0,34.47
26,11.98,37.72,0.0,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6658.82,0.0,7.86,0.0,31.91
27,12.14,38.4,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6663.85,0.0,7.85,0.0,31.55
28,12.35,39.54,0.0,1.16,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6668.88,0.0,7.85,0.0,31.29
29,12.61,40.55,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6673.9,0.0,7.84,0.0,30.09
30,12.82,41.45,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6678.93,0.0,7.85,0.0,31.4
31,13.01,43.23,2.84,1.18,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6683.96,0.0,7.89,0.0,35.17
32,13.1,42.92,20.77,1.23,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,89.99,23.01,6688.98,0.0,7.9,0.0,35.83
33,12.78,38.97,37.27,1.33,0.0,0.0,0.0,0.0,0.0,-9.3,-25.67,-8.52,89.99,23.01,6694.01,0.0,0.0,7.94,39.43
34,12.65,37.99,46.24,1.43,0.0,0.0,0.0,0.0,0.0,-9.3,-25.67,-8.52,98.83,46.11,6699.04,0.0,0.0,8.07,51.43
35,12.75,39.51,47.04,1.5,0.0,0.0,0.0,0.0,0.0,-9.3,-25.67,-8.52,107.66,69.22,6704.06,0.0,0.0,8.12,55.94
36,12.74,39.19,43.03,1.58,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,116.5,92.32,6709.09,0.0,8.16,0.0,59.58
37,12.96,38.54,34.57,1.62,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,116.5,92.32,6714.12,0.0,8.14,0.0,57.83
38,13.45,39.63,21.68,1.46,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,116.5,92.32,6719.14,0.0,8.1,0.0,54.27
39,14.2,48.12,6.12,1.43,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,116.5,92.32,6724.17,0.0,8.07,0.0,50.85
40,14.75,54.95,0.0,1.59,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,125.33,92.32,6729.2,0.0,7.95,0.0,40.21
41,14.87,55.44,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,125.33,92.32,6734.22,0.0,7.95,0.0,40.58
42,14.88,54.55,0.0,2.24,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,125.33,92.32,6739.25,0.0,8.01,0.0,45.96
43,14.82,53.48,0.0,2.49,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,125.33,92.32,6744.28,0.0,8.05,0.0,49.29
44,14.73,52.36,0.0,2.43,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,125.33,92.32,6749.3,0.0,7.99,0.0,43.87
45,14.69,51.51,0.0,2.12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,134.17,92.32,6754.33,0.0,7.98,0.0,43.17
46,14.65,50.87,0.0,1.93,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,134.17,92.32,6759.36,0.0,7.99,0.0,44.28
47,14.61,50.48,0.0,1.93,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,143.0,92.32,6764.38,0.0,7.96,0.0,40.97
48,14.5,50.06,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,151.84,92.32,6769.41,0.0,7.96,0.0,41.35
49,14.44,50.28,0.0,1.79,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,160.67,92.32,6774.44,0.0,8.06,0.0,50.11
50,14.42,50.6,0.0,1.73,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,160.67,92.32,6779.47,0.0,8.03,0.0,47.9
51,14.37,50.3,0.0,1.64,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,160.67,92.32,6784.49,0.0,8.04,0.0,48.27
52,14.33,50.21,0.0,1.49,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,169.51,92.32,6789.52,0.0,8.04,0.0,48.49
53,14.26,50.13,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,169.51,92.32,6794.55,0.0,8.05,0.0,49.2
54,14.18,49.73,0.0,1.48,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,169.51,92.32,6799.57,0.0,8.06,0.0,50.23
55,14.1,49.28,1.01,1.53,0.0,0.0,0.0,0.0,0.0,-1.75,-0.0,-8.52,169.51,92.32,6804.6,0.0,8.12,0.0,55.65
56,14.08,47.89,12.24,1.67,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,171.16,92.32,6809.63,0.0,8.17,0.0,59.89
57,13.75,44.23,26.93,1.71,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,171.16,92.32,6814.65,0.0,8.23,0.0,65.43
58,13.78,48.23,39.34,1.88,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,171.16,92.32,6819.68,0.0,8.24,0.0,66.78
59,13.68,52.23,46.84,1.99,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,171.16,92.32,6824.71,0.0,8.31,0.0,73.24
60,13.22,52.53,47.66,2.01,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,180.0,92.32,6829.73,0.0,8.35,0.0,76.88
61,12.77,50.01,41.53,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,180.0,92.32,6834.76,0.0,8.35,0.0,76.5
62,12.47,47.4,28.38,1.85,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,180.0,92.32,6839.79,0.0,8.28,0.0,70.23
63,12.77,51.28,9.65,1.71,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,180.0,92.32,6844.81,0.0,8.22,0.0,64.6
64,13.34,55.24,0.03,1.72,0.0,0.0,0.97,0.0,0.0,-0.0,-0.0,-8.52,180.0,92.32,6849.84,0.0,8.2,0.0,62.77
65,13.48,55.63,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-1.14,-0.0,-8.52,178.92,92.32,6854.87,0.0,8.16,0.0,59.63
66,13.2,54.26,0.0,2.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.85,180.0,92.32,6859.89,0.0,8.2,0.0,62.82
67,12.76,52.51,0.0,2.57,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.78,180.0,92.32,6863.94,0.0,8.23,0.0,66.07
68,12.25,50.05,0.0,2.56,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.76,180.0,92.32,6864.99,0.0,8.21,0.0,64.1
69,11.94,48.25,0.0,2.27,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-3.44,180.0,92.32,6865.43,0.0,8.16,0.0,59.02
70,11.68,46.63,0.0,2.27,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.3,180.0,92.32,6867.46,0.0,8.15,0.0,58.28
71,11.32,44.92,0.0,2.14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.48,180.0,92.32,6868.82,0.0,8.08,0.0,51.9
72,10.72,43.22,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.67,180.0,92.32,6872.64,0.0,8.07,0.0,51.27
73,9.92,41.94,0.0,1.85,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.85,180.0,92.32,6875.39,0.0,8.08,0.0,51.85
74,9.08,40.55,0.0,1.72,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.57,180.0,92.32,6876.49,0.0,8.05,0.0,49.77
75,8.42,39.02,0.0,1.73,0.0,0.0,0.0,0.0,1.1,-0.0,-0.0,-0.0,180.0,92.32,6877.41,0.0,8.06,0.0,50.28
76,7.91,37.48,0.0,1.78,0.0,0.0,3.51,0.0,0.0,-0.0,-0.0,-0.0,180.0,92.32,6874.96,0.0,8.06,0.0,50.69
77,7.79,37.0,0.0,1.86,0.0,0.0,5.3,0.0,0.0,-0.0,-0.0,-0.0,176.1,92.32,6874.96,0.0,8.08,0.0,51.95
78,8.18,37.16,0.0,2.07,0.0,0.0,2.81,0.0,1.59,-0.0,-0.0,-0.0,170.21,92.32,6874.96,0.0,8.08,0.0,51.82
79,8.72,37.67,1.28,2.42,0.0,0.0,3.75,0.0,0.0,-0.0,-0.0,-0.0,167.09,92.32,6871.42,0.0,8.1,0.0,53.85
80,9.22,37.77,10.63,2.75,0.0,0.0,0.0,0.0,0.0,-2.01,-0.0,-0.0,162.92,92.32,6871.42,0.0,8.15,0.0,58.35
81,9.29,35.57,21.3,3.17,0.0,0.0,0.0,0.0,0.0,-3.18,-0.0,-0.0,164.84,92.32,6871.42,0.0,8.23,0.0,66.15
82,9.17,34.91,30.02,3.26,0.0,0.0,0.0,0.0,0.0,-6.68,-0.0,-0.0,167.86,92.32,6871.42,0.0,8.28,0.0,70.69
83,9.06,34.9,34.22,3.2,0.0,0.0,0.0,0.0,0.0,-6.1,-0.0,-0.0,174.21,92.32,6871.42,0.0,8.33,0.0,75.28
84,8.54,32.7,33.41,3.3,0.0,0.0,0.0,0.0,1.1,-0.0,-0.0,-0.0,180.0,92.32,6871.42,0.0,8.38,0.0,79.05
85,8.13,30.08,28.16,3.32,0.0,0.0,0.0,0.0,9.5,-0.0,-0.0,-0.0,180.0,92.32,6868.97,0.0,8.38,0.0,79.18
86,7.93,28.77,18.4,3.22,0.0,0.0,0.0,0.0,10.78,-0.0,-0.0,-0.0,180.0,92.32,6847.87,0.0,8.27,0.0,69.1
87,8.04,30.8,5.6,3.21,0.0,0.0,0.0,0.0,17.53,-0.0,-0.0,-0.0,180.0,92.32,6823.91,0.0,8.22,0.0,65.17
88,8.22,33.47,0.01,3.26,0.0,0.0,0.0,0.0,19.32,-0.0,-0.0,-0.0,180.0,92.32,6784.96,0.0,8.21,0.0,64.27
89,8.09,32.69,0.0,3.41,0.0,0.0,0.0,0.0,19.89,-0.0,-0.0,-0.0,180.0,92.32,6742.04,0.0,8.21,0.0,64.08
90,8.05,31.31,0.0,3.76,0.0,0.0,2.8,0.0,21.25,-0.0,-0.0,-0.0,180.0,92.32,6697.84,0.0,8.25,0.0,67.17
91,7.95,29.82,0.0,3.98,0.0,0.0,7.18,0.0,21.25,-0.0,-0.0,-0.0,176.88,92.32,6650.62,0.0,8.28,0.0,70.18
92,7.7,28.46,0.0,3.78,0.0,0.0,3.77,0.0,21.25,-0.0,-0.0,-0.0,168.91,92.32,6603.39,0.0,8.22,0.0,64.96
93,7.5,27.22,0.0,3.36,0.0,0.0,0.0,2.68,21.25,-0.0,-0.0,-0.0,164.73,92.32,6556.17,0.0,8.19,0.0,62.01
94,7.24,26.22,0.0,3.05,0.0,0.0,0.0,0.0,19.9,-0.0,-0.0,-0.0,164.73,89.49,6508.95,0.0,8.13,0.0,56.42
95,7.07,25.18,0.0,2.94,0.0,0.0,8.29,0.0,9.74,-0.0,-0.0,-0.0,164.73,89.49,6464.72,0.0,8.09,0.0,53.22
96,7.04,24.19,0.0,2.86,0.0,0.0,0.0,0.0,17.67,-0.0,-0.0,-0.0,155.52,89.49,6443.09,0.0,8.08,0.0,51.75
97,7.33,23.45,0.0,2.69,0.0,0.0,0.0,0.0,19.51,-0.0,-0.0,-0.0,155.52,89.49,6403.82,0.0,8.09,0.0,52.98
98,7.98,22.92,0.0,2.54,0.0,0.0,0.0,0.0,17.77,-0.0,-0.0,-0.0,155.52,89.49,6360.45,0.0,8.07,0.0,51.21
99,8.42,21.95,0.0,2.41,0.0,0.0,0.0,0.0,18.81,-0.0,-0.0,-0.0,155.52,89.49,6320.97,0.0,8.07,0.0,51.59
100,8.52,21.04,0.0,2.36,0.0,0.0,0.0,0.0,19.97,-0.0,-0.0,-0.0,155.52,89.49,6279.16,0.0,8.08,0.0,51.9
101,8.54,20.6,0.0,2.36,0.0,0.0,0.0,0.0,21.05,-0.0,-0.0,-0.0,155.52,89.49,6234.78,0.0,8.08,0.0,52.56
102,8.46,20.45,0.0,2.57,0.0,0.0,1.16,0.56,21.25,-0.0,-0.0,-0.0,155.52,89.49,6188.01,0.0,8.11,0.0,54.46
103,8.18,19.87,2.17,2.99,0.0,0.0,0.0,0.0,20.28,-0.0,-0.0,-0.0,154.22,88.9,6140.78,0.0,8.1,0.0,53.5
104,7.75,18.12,19.56,3.41,0.0,0.0,0.0,0.0,13.36,-0.0,-0.0,-0.0,154.22,88.9,6095.71,0.0,8.19,0.0,62.2
105,6.95,14.94,39.82,3.62,0.0,0.0,0.0,0.0,0.0,-0.77,-0.0,-0.0,154.22,88.9,6066.02,0.0,8.22,0.0,64.56
106,6.13,12.69,57.12,3.77,0.0,0.0,0.0,0.0,0.0,-9.12,-0.0,-0.0,154.95,88.9,6066.02,0.0,8.28,0.0,70.6
107,5.51,11.73,64.99,3.75,0.0,0.0,0.0,0.0,0.0,-9.3,-3.8,-0.0,163.61,88.9,6066.02,0.0,8.31,0.0,72.89
108,4.83,10.19,63.85,3.63,0.0,0.0,0.0,0.0,0.0,-7.61,-0.0,-0.0,172.45,92.32,6066.02,0.0,8.33,0.0,74.89
109,4.28,9.13,55.12,3.37,0.0,0.0,0.0,0.0,0.0,-0.35,-0.0,-0.0,179.67,92.32,6066.02,0.0,8.29,0.0,71.55
110,4.11,9.85,38.29,3.19,0.0,0.0,0.0,0.0,13.64,-0.0,-0.0,-0.0,180.0,92.32,6066.02,0.0,8.27,0.0,69.09
111,4.37,13.06,14.22,2.98,2.03,0.0,9.07,0.0,21.25,-0.0,-0.0,-0.0,180.0,92.32,6035.7,0.0,8.24,0.0,66.98
112,4.72,17.22,0.13,2.96,6.87,0.0,9.3,0.0,21.25,-0.0,-0.0,-0.0,169.92,92.32,5988.48,0.0,8.19,0.0,62.46
113,5.32,20.16,0.0,3.16,2.55,0.0,9.3,0.0,21.25,-0.0,-0.0,-0.0,159.59,92.32,5941.26,0.0,8.19,0.0,61.73
114,6.11,21.96,0.0,3.71,10.2,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,149.25,92.32,5894.04,0.0,8.2,0.0,63.23
115,6.4,22.5,0.0,4.18,10.46,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,149.25,92.32,5846.81,0.0,8.22,0.0,64.8
116,6.05,21.58,0.0,3.97,12.86,0.0,1.71,0.0,21.25,-0.0,-0.0,-0.0,149.25,92.32,5799.59,0.0,8.25,0.0,67.42
117,5.24,18.69,0.0,3.6,0.0,0.0,9.3,4.02,21.25,-0.0,-0.0,-0.0,147.35,92.32,5752.37,0.0,8.19,0.0,62.09
118,4.49,15.39,0.0,3.39,12.43,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,137.02,88.09,5705.15,0.0,8.13,0.0,56.95
119,4.05,12.57,0.0,3.24,6.08,0.0,0.0,5.43,21.25,-0.0,-0.0,-0.0,137.02,88.09,5657.92,0.0,8.09,0.0,52.62
120,3.82,10.68,0.0,3.03,12.86,0.0,0.0,0.56,21.25,-0.0,-0.0,-0.0,137.02,82.37,5610.7,0.0,8.08,0.0,52.2
121,3.6,9.7,0.0,2.67,6.68,0.0,9.3,0.0,21.25,-0.0,-0.0,-0.0,137.02,81.78,5563.48,0.0,8.09,0.0,53.19
122,3.27,9.03,0.0,2.7,10.24,0.0,9.3,0.0,21.25,-0.0,-0.0,-0.0,126.69,81.78,5516.26,0.0,8.12,0.0,55.79
123,2.97,8.63,0.0,2.65,12.86,0.0,0.0,8.46,21.25,-0.0,-0.0,-0.0,116.35,81.78,5469.04,0.0,8.13,0.0,56.81
124,2.69,8.41,0.0,2.67,12.86,0.0,7.45,0.0,21.25,-0.0,-0.0,-0.0,116.35,72.88,5421.81,0.0,8.12,0.0,55.33
125,2.58,8.32,0.0,2.64,0.0,0.0,0.0,18.41,21.25,-0.0,-0.0,-0.0,108.08,72.88,5374.59,0.0,7.26,0.83,53.2
126,2.58,8.16,0.0,2.79,12.86,0.0,4.45,0.0,21.25,-0.0,-0.0,-0.0,108.08,53.5,5327.37,0.0,8.08,0.0,52.09
127,2.53,7.83,3.02,3.09,12.86,0.0,9.3,3.08,21.25,-0.0,-0.0,-0.0,103.13,53.5,5280.15,0.0,8.2,0.0,62.96
128,2.6,7.6,22.02,3.44,9.38,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,92.8,50.26,5232.92,0.0,8.24,0.0,66.29
129,2.78,6.81,42.32,3.59,0.0,0.0,0.0,0.0,16.14,-0.0,-0.0,-0.0,92.8,50.26,5185.7,0.0,8.29,0.0,71.65
130,2.64,5.88,60.3,3.61,0.0,0.0,0.0,0.0,4.72,-0.0,-0.0,-0.0,92.8,50.26,5149.84,0.0,8.36,0.0,77.16
131,2.33,5.28,68.52,3.81,0.0,0.0,0.0,0.0,3.68,-0.0,-0.0,-0.0,92.8,50.26,5139.34,0.0,8.43,0.0,83.61
132,2.12,5.11,68.13,3.77,0.0,0.0,0.0,0.0,5.01,-0.0,-0.0,-0.0,92.8,50.26,5131.17,0.0,8.43,0.0,84.15
133,2.07,5.06,60.01,3.55,0.0,0.0,0.0,0.0,6.64,-0.0,-0.0,-0.0,92.8,50.26,5120.03,0.0,8.36,0.0,77.33
134,2.03,5.29,43.58,3.38,0.0,0.0,0.0,0.0,14.29,-0.0,-0.0,-0.0,92.8,50.26,5105.27,0.0,8.26,0.0,68.56
135,2.1,6.45,18.22,3.4,12.86,0.0,2.17,0.0,21.25,-0.0,-0.0,-0.0,92.8,50.26,5073.53,0.0,8.24,0.0,66.45
136,2.62,8.61,0.24,3.37,12.86,0.0,9.3,5.68,21.25,-0.0,-0.0,-0.0,90.38,50.26,5026.3,0.0,8.21,0.0,63.93
137,3.4,10.7,0.0,3.6,12.86,0.0,9.3,4.95,21.25,-0.0,-0.0,-0.0,80.05,44.28,4979.08,0.0,8.23,0.0,66.06
138,4.03,11.76,0.0,4.12,12.86,0.0,9.3,6.67,21.25,-0.0,-0.0,-0.0,69.72,39.07,4931.86,0.0,8.28,0.0,69.99
139,4.2,11.51,0.0,4.24,12.86,0.0,9.3,4.61,21.25,-0.0,-0.0,-0.0,59.38,32.06,4884.64,0.0,8.25,0.0,67.97
140,4.21,10.88,0.0,4.08,12.86,0.0,9.3,8.0,21.25,-0.0,-0.0,-0.0,49.05,27.2,4837.42,0.0,8.28,0.0,70.58
141,3.93,9.74,0.0,3.56,12.86,0.0,9.3,4.96,21.25,-0.0,-0.0,-0.0,38.72,18.78,4790.19,0.0,8.23,0.0,65.61
142,3.55,8.53,0.0,3.37,0.0,0.0,9.3,12.88,21.25,-0.0,-0.0,-0.0,28.38,13.56,4742.97,0.0,8.15,0.0,58.89
143,3.27,8.06,0.0,3.33,12.86,0.0,6.27,0.0,21.25,-0.0,-0.0,-0.0,18.05,0.0,4695.75,0.0,8.11,0.0,55.04
144,3.27,8.78,0.0,3.15,7.12,0.0,9.3,0.0,21.25,-0.0,-0.0,-0.0,11.08,0.0,4648.53,0.0,8.09,0.0,52.87
145,3.56,10.82,0.0,2.84,12.86,0.0,0.67,0.0,21.25,-0.0,-0.0,-0.0,0.75,0.0,4601.3,0.0,8.08,0.0,52.01
146,3.79,13.34,0.0,2.78,8.93,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,0.0,0.0,4554.08,0.0,8.06,0.0,50.1
147,4.13,15.87,0.0,2.74,8.48,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,0.0,0.0,4506.86,0.0,8.08,0.0,52.46
148,4.68,18.14,0.0,2.63,6.02,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,0.0,0.0,4459.64,0.0,8.09,0.0,52.72
149,5.4,19.94,0.0,2.6,2.83,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,0.0,0.0,4412.42,0.0,8.08,0.0,52.03
150,6.05,21.4,0.0,2.71,2.14,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,0.0,0.0,4365.19,0.0,8.1,0.0,53.55
151,6.69,22.74,1.23,3.01,4.61,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,0.0,0.0,4317.97,0.0,8.16,0.0,59.53
152,7.21,22.54,15.58,3.32,0.0,0.0,0.0,0.0,15.58,-0.0,-0.0,-0.0,0.0,0.0,4270.75,0.0,8.21,0.0,64.22
153,7.41,20.79,33.9,3.48,0.0,0.0,0.0,0.0,6.68,-0.0,-0.0,-0.0,0.0,0.0,4236.12,0.0,8.3,0.0,72.25
154,7.68,23.04,48.53,3.91,0.0,0.0,0.0,0.0,0.0,-9.3,-1.11,-0.0,0.0,0.0,4221.29,0.0,8.31,0.0,72.74
155,7.78,26.07,55.53,3.99,0.0,0.0,0.0,0.0,0.0,-9.3,-9.88,-0.0,8.84,1.0,4221.29,0.0,8.32,0.0,74.19
156,7.68,27.03,53.54,3.96,0.0,0.0,0.0,0.0,0.0,-9.3,-8.79,-0.0,17.67,9.89,4221.29,0.0,8.32,0.0,74.12
157,7.55,27.26,45.43,3.77,0.0,0.0,0.0,0.0,0.0,-9.3,-4.19,-0.0,26.51,17.81,4221.29,0.0,8.28,0.0,70.52
158,8.01,28.21,28.56,3.39,0.0,0.0,0.0,0.0,0.0,-5.46,-0.0,-0.0,35.34,21.57,4221.29,0.0,8.2,0.0,62.72
159,9.1,33.42,9.06,3.25,0.0,0.0,0.0,0.0,4.92,-0.0,-0.0,-0.0,40.52,21.57,4221.29,0.0,8.16,0.0,59.75
160,10.4,40.04,0.1,3.29,0.0,0.0,0.0,0.0,4.95,-0.0,-0.0,-0.0,40.52,21.57,4210.35,0.0,8.15,0.0,58.78
161,11.12,42.59,0.0,3.48,0.0,0.0,0.0,0.0,1.09,-0.0,-0.0,-0.0,40.52,21.57,4199.35,0.0,8.15,0.0,58.28
162,11.3,42.89,0.0,3.95,0.0,0.0,0.0,0.0,1.98,-0.0,-0.0,-0.0,40.52,21.57,4196.93,0.0,8.17,0.0,60.13
163,11.33,41.95,0.0,4.13,0.0,0.0,0.0,0.0,5.07,-0.0,-0.0,-0.0,40.52,21.57,4192.52,0.0,8.19,0.0,62.48
164,11.09,39.14,0.0,4.17,0.0,0.0,0.0,8.3,0.0,-0.0,-0.0,-0.0,40.52,21.57,4181.26,0.0,8.2,0.0,62.7
165,10.62,36.2,0.0,3.89,0.0,0.0,0.0,0.0,5.43,-0.0,-0.0,-0.0,40.52,12.84,4181.26,0.0,8.12,0.0,56.14
166,10.34,34.12,0.0,3.82,0.0,0.0,0.0,0.0,7.05,-0.0,-0.0,-0.0,40.52,12.84,4169.2,0.0,8.12,0.0,55.34
167,10.24,33.04,0.0,3.91,0.0,0.0,0.0,0.0,4.83,-0.0,-0.0,-0.0,40.52,12.84,4153.52,0.0,8.08,0.0,52.02
