hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
14,2.14,8.08,13.6,1.25,0.0,0.0,9.3,0.0,2.69,-0.0,-0.0,-0.0,176.63,92.32,12476.61,0.0,7.91,0.0,37.07
15,2.28,8.03,4.61,1.27,0.0,0.0,9.3,7.97,0.0,-0.0,-0.0,-0.0,166.3,92.32,12470.62,0.0,7.87,0.0,33.46
16,2.66,8.77,0.01,1.25,0.0,0.0,9.3,9.39,0.0,-0.0,-0.0,-0.0,155.97,83.93,12470.62,0.0,7.85,0.0,31.38
17,3.3,9.33,0.0,1.33,0.0,0.0,9.3,0.0,8.98,-0.0,-0.0,-0.0,145.63,74.05,12470.62,0.0,7.86,0.0,32.25
18,4.05,10.14,0.0,1.45,0.0,0.0,9.3,0.0,9.1,-0.0,-0.0,-0.0,135.3,74.05,12450.66,0.0,7.88,0.0,34.03
19,4.77,11.46,0.0,1.82,0.0,0.0,9.3,0.0,9.67,-0.0,-0.0,-0.0,124.97,74.05,12430.44,0.0,7.91,0.0,37.01
20,5.28,12.7,0.0,1.71,0.0,0.0,9.3,11.37,0.0,-0.0,-0.0,-0.0,114.63,74.05,12408.95,0.0,7.95,0.0,40.36
21,5.52,13.32,0.0,1.5,0.0,0.0,9.3,0.0,8.3,-0.0,-0.0,-0.0,104.3,62.09,12408.95,0.0,7.92,0.0,37.94
22,5.59,13.45,0.0,1.47,0.0,0.0,9.3,5.83,0.0,-0.0,-0.0,-0.0,93.97,62.09,12390.52,0.0,7.9,0.0,35.63
23,5.49,13.25,0.0,1.39,0.0,0.0,9.3,1.87,0.0,-0.0,-0.0,-0.0,83.63,55.95,12390.52,0.0,7.85,0.0,31.3
24,5.34,12.94,0.0,1.31,0.0,0.0,9.3,3.26,0.0,-0.0,-0.0,-0.0,73.3,53.99,12390.52,0.0,7.86,0.0,32.15
25,5.16,12.86,0.0,1.15,0.0,0.0,9.3,6.0,0.0,-0.0,-0.0,-0.0,62.97,50.56,12390.52,0.0,7.89,0.0,34.47
26,5.11,13.59,0.0,1.1,0.0,0.0,9.3,2.81,0.0,-0.0,-0.0,-0.0,52.63,44.24,12390.52,0.0,7.86,0.0,31.91
27,5.42,15.15,0.0,1.15,0.0,0.0,9.3,0.52,0.0,-0.0,-0.0,-0.0,42.3,41.28,12390.52,0.0,7.85,0.0,31.55
28,6.06,17.04,0.0,1.16,0.0,0.0,7.03,0.0,0.0,-0.0,-0.0,-0.0,31.97,40.73,12390.52,0.0,7.85,0.0,31.29
29,6.47,18.77,0.0,1.21,0.0,0.0,3.63,0.0,0.0,-0.0,-0.0,-0.0,24.16,40.73,12390.52,0.0,7.84,0.0,30.09
30,6.4,19.43,0.0,1.21,0.0,0.0,0.0,0.0,4.37,-0.0,-0.0,-0.0,20.12,40.73,12390.52,0.0,7.85,0.0,31.4
31,6.11,19.25,1.66,1.18,0.0,0.0,6.97,0.0,0.0,-0.0,-0.0,-0.0,20.12,40.73,12380.81,0.0,7.89,0.0,35.17
32,5.69,18.55,12.01,1.23,0.0,0.0,0.0,0.0,0.0,-1.67,-0.0,-0.0,12.37,40.73,12380.81,0.0,7.9,0.0,35.83
33,5.07,16.51,24.6,1.33,0.0,0.0,0.0,0.0,0.0,-8.08,-0.0,-0.0,13.96,40.73,12380.81,0.0,7.94,0.0,39.43
34,4.2,14.18,37.45,1.43,0.0,0.0,0.0,0.0,0.0,-5.83,-0.0,-0.0,21.63,40.73,12380.81,0.0,8.07,0.0,51.43
35,3.52,12.69,46.5,1.5,0.0,0.0,0.0,0.0,0.0,-8.27,-0.0,-0.0,27.18,40.73,12380.81,0.0,8.12,0.0,55.94
36,3.11,12.17,48.45,1.58,0.0,0.0,0.0,0.0,0.0,-5.73,-0.0,-0.0,35.03,40.73,12380.81,0.0,8.16,0.0,59.58
37,3.14,12.17,42.29,1.62,0.0,0.0,0.0,0.0,0.0,-1.39,-0.0,-0.0,40.48,40.73,12380.81,0.0,8.14,0.0,57.83
38,3.81,13.38,29.83,1.46,0.0,0.0,0.0,5.79,0.0,-0.0,-0.0,-0.0,41.8,40.73,12380.81,0.0,8.1,0.0,54.27
39,5.01,16.46,11.14,1.43,0.0,0.0,9.3,7.52,0.0,-0.0,-0.0,-0.0,41.8,34.64,12380.81,0.0,8.07,0.0,50.85
40,6.19,19.98,0.1,1.59,0.0,0.0,9.3,1.9,1.16,-0.0,-0.0,-0.0,31.47,26.73,12380.81,0.0,7.95,0.0,40.21
41,6.86,21.78,0.0,1.9,0.0,0.0,0.42,9.61,0.0,-0.0,-0.0,-0.0,21.13,24.73,12378.24,0.0,7.95,0.0,40.58
42,7.36,22.88,0.0,2.24,0.0,0.0,9.3,4.18,0.0,-0.0,-0.0,-0.0,20.67,14.62,12378.24,0.0,8.01,0.0,45.96
43,7.99,23.86,0.0,2.49,0.0,0.0,9.3,5.65,0.0,-0.0,-0.0,-0.0,10.33,10.22,12378.24,0.0,8.05,0.0,49.29
44,8.95,25.23,0.0,2.43,0.0,0.0,0.0,0.0,7.26,-0.0,-0.0,-0.0,0.0,4.27,12378.24,0.0,7.99,0.0,43.87
45,10.08,27.59,0.0,2.12,0.0,0.0,0.0,3.38,0.0,-0.0,-0.0,-0.0,0.0,4.27,12362.12,0.0,7.98,0.0,43.17
46,11.12,30.56,0.0,1.93,0.0,0.0,0.0,0.68,0.0,-0.0,-0.0,-0.0,0.0,0.72,12362.12,0.0,7.99,0.0,44.28
47,11.85,33.27,0.0,1.93,0.0,0.0,0.0,0.0,0.0,-6.08,-0.0,-0.0,0.0,0.0,12362.12,0.0,7.96,0.0,40.97
48,12.51,35.46,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.52,5.78,0.0,12362.12,0.0,7.96,0.0,41.35
49,12.92,36.45,0.0,1.79,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.05,5.78,0.0,12367.14,0.0,8.06,0.0,50.11
50,13.11,36.5,0.0,1.73,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-3.44,5.78,0.0,12367.76,0.0,8.03,0.0,47.9
51,13.24,36.15,0.0,1.64,0.0,0.0,0.0,0.0,0.0,-2.76,-0.0,-0.0,5.78,0.0,12369.79,0.0,8.04,0.0,48.27
52,13.17,35.47,0.0,1.49,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.64,8.4,0.0,12369.79,0.0,8.04,0.0,48.49
53,13.06,35.26,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-0.57,-0.0,-0.0,8.4,0.0,12370.76,0.0,8.05,0.0,49.2
54,13.23,35.45,0.0,1.48,0.0,0.0,0.07,0.0,0.0,-0.0,-0.0,-0.0,8.94,0.0,12370.76,0.0,8.06,0.0,50.23
55,13.32,35.01,1.98,1.53,0.0,0.0,3.8,0.0,0.0,-0.0,-0.0,-0.0,8.86,0.0,12370.76,0.0,8.12,0.0,55.65
56,13.47,35.03,18.47,1.67,0.0,0.0,0.0,0.0,0.0,-0.23,-0.0,-8.52,4.64,0.0,12370.76,0.0,8.17,0.0,59.89
57,13.57,36.13,34.79,1.71,0.0,0.0,0.0,0.0,0.0,-9.3,-2.95,-8.52,4.86,0.0,12375.79,0.0,8.23,0.0,65.43
58,13.99,38.71,49.37,1.88,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,13.7,2.66,12380.82,0.0,8.24,0.0,66.78
59,14.41,41.43,58.71,1.99,0.0,0.0,0.0,0.0,0.0,-9.3,-25.48,-8.52,22.53,2.66,12385.84,0.0,8.31,0.0,73.24
60,14.77,43.62,59.22,2.01,0.0,0.0,0.0,0.0,0.0,-9.3,-17.72,-8.52,31.37,25.59,12390.87,0.0,8.35,0.0,76.88
61,14.9,44.33,51.85,2.0,0.0,0.0,0.0,0.0,0.0,-9.3,-18.76,-8.52,40.2,41.54,12395.9,0.0,8.35,0.0,76.5
62,14.96,43.93,36.85,1.85,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,49.04,58.42,12400.92,0.0,8.28,0.0,70.23
63,15.09,46.21,13.48,1.71,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-2.59,57.87,58.42,12405.95,0.0,8.22,0.0,64.6
64,15.29,51.38,0.14,1.72,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-5.75,66.71,58.42,12407.48,0.0,8.2,0.0,62.77
65,15.42,53.65,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-2.81,-0.0,-8.52,66.71,58.42,12410.87,0.0,8.16,0.0,59.63
66,15.54,53.44,0.0,2.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.36,69.38,58.42,12415.9,0.0,8.2,0.0,62.82
67,15.52,52.15,0.0,2.57,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.17,69.38,58.42,12420.83,0.0,8.23,0.0,66.07
68,15.58,51.57,0.0,2.56,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-5.61,69.38,58.42,12423.29,0.0,8.21,0.0,64.1
69,15.37,50.8,0.0,2.27,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-0.12,69.38,58.42,12426.6,0.0,8.16,0.0,59.02
70,14.82,49.79,0.0,2.27,0.0,0.0,0.0,0.0,0.0,-8.6,-0.0,-0.0,78.21,58.42,12426.67,0.0,8.15,0.0,58.28
71,13.86,48.91,0.0,2.14,0.0,0.0,0.0,0.0,0.0,-4.49,-0.0,-8.52,86.38,58.42,12426.67,0.0,8.08,0.0,51.9
72,12.54,46.94,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.69,-0.0,-8.52,90.65,58.42,12431.7,0.0,8.07,0.0,51.27
73,11.07,44.89,0.0,1.85,0.0,0.0,0.0,0.0,0.0,-5.96,-0.0,-0.0,92.26,58.42,12436.73,0.0,8.08,0.0,51.85
74,10.24,41.85,0.0,1.72,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.04,97.92,58.42,12436.73,0.0,8.05,0.0,49.77
75,9.56,40.02,0.0,1.73,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.03,97.92,58.42,12439.11,0.0,8.06,0.0,50.28
76,9.37,39.86,0.0,1.78,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.33,97.92,58.42,12439.71,0.0,8.06,0.0,50.69
77,9.79,40.96,0.0,1.86,0.0,0.0,0.0,0.0,0.0,-0.66,-0.0,-0.0,97.92,58.42,12439.91,0.0,8.08,0.0,51.95
78,11.02,43.53,0.0,2.07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.8,98.54,58.42,12439.91,0.0,8.08,0.0,51.82
79,12.05,47.13,1.62,2.42,0.0,0.0,0.0,0.0,0.0,-0.85,-0.0,-8.52,98.54,58.42,12442.74,0.0,8.1,0.0,53.85
80,13.11,51.28,11.85,2.75,0.0,0.0,0.0,0.0,0.0,-9.3,-2.81,-8.52,99.35,58.42,12447.77,0.0,8.15,0.0,58.35
81,13.9,53.61,23.64,3.17,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,108.18,60.96,12452.8,0.0,8.23,0.0,66.15
82,14.62,55.83,33.46,3.26,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,117.02,60.96,12457.82,0.0,8.28,0.0,70.69
83,15.12,57.14,39.04,3.2,0.0,0.0,0.0,0.0,0.0,-9.3,-21.39,-8.52,125.85,60.96,12462.85,0.0,8.33,0.0,75.28
84,15.57,58.27,38.89,3.3,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,134.69,80.21,12467.88,0.0,8.38,0.0,79.05
85,15.87,59.01,32.26,3.32,0.0,0.0,0.0,0.0,0.0,-9.3,-13.45,-8.52,143.52,80.21,12472.9,0.0,8.38,0.0,79.18
86,15.85,59.34,21.32,3.22,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,152.36,92.32,12477.93,0.0,8.27,0.0,69.1
87,15.75,58.99,7.23,3.21,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-8.52,161.19,92.32,12482.96,0.0,8.22,0.0,65.17
88,15.42,58.3,0.01,3.26,0.0,0.0,0.0,0.0,0.0,-4.2,-0.0,-8.52,170.03,92.32,12487.98,0.0,8.21,0.0,64.27
89,14.79,56.75,0.0,3.41,0.0,0.0,0.0,0.0,0.0,-2.35,-0.0,-8.52,174.02,92.32,12493.01,0.0,8.21,0.0,64.08
90,13.82,54.99,0.0,3.76,0.0,0.0,0.0,0.0,0.0,-3.95,-0.0,-1.45,176.25,92.32,12498.04,0.0,8.25,0.0,67.17
91,12.36,50.92,0.0,3.98,0.0,0.0,0.0,2.92,0.0,-0.0,-0.0,-0.0,180.0,92.32,12498.89,0.0,8.28,0.0,70.18
92,10.61,44.15,0.0,3.78,0.0,0.0,6.42,0.0,0.0,-0.0,-0.0,-0.0,180.0,89.25,12498.89,0.0,8.22,0.0,64.96
93,8.68,39.2,0.0,3.36,0.0,0.0,9.3,1.47,0.0,-0.0,-0.0,-0.0,172.86,89.25,12498.89,0.0,8.19,0.0,62.01
94,7.3,35.51,0.0,3.05,0.0,0.0,9.3,1.26,0.0,-0.0,-0.0,-0.0,162.53,87.7,12498.89,0.0,8.13,0.0,56.42
95,6.95,31.54,0.0,2.94,0.0,0.0,9.3,2.49,0.0,-0.0,-0.0,-0.0,152.2,86.37,12498.89,0.0,8.09,0.0,53.22
96,7.17,29.33,0.0,2.86,0.0,0.0,6.45,0.0,5.94,-0.0,-0.0,-0.0,141.86,83.75,12498.89,0.0,8.08,0.0,51.75
97,7.53,28.11,0.0,2.69,0.0,0.0,9.3,5.36,0.0,-0.0,-0.0,-0.0,134.7,83.75,12485.68,0.0,8.09,0.0,52.98
98,8.23,27.73,0.0,2.54,0.0,0.0,9.3,3.42,0.0,-0.0,-0.0,-0.0,124.36,78.11,12485.68,0.0,8.07,0.0,51.21
99,8.72,26.75,0.0,2.41,0.0,0.0,9.3,4.41,0.0,-0.0,-0.0,-0.0,114.03,74.52,12485.68,0.0,8.07,0.0,51.59
100,9.19,25.7,0.0,2.36,0.0,0.0,9.3,5.35,0.0,-0.0,-0.0,-0.0,103.7,69.88,12485.68,0.0,8.08,0.0,51.9
101,10.02,25.27,0.0,2.36,0.0,0.0,9.3,5.6,0.0,-0.0,-0.0,-0.0,93.36,64.25,12485.68,0.0,8.08,0.0,52.56
102,10.94,25.71,0.0,2.57,0.0,0.0,9.3,5.85,0.08,-0.0,-0.0,-0.0,83.03,58.35,12485.68,0.0,8.11,0.0,54.46
103,11.7,26.52,1.59,2.99,0.0,0.0,9.3,1.4,0.0,-0.0,-0.0,-0.0,72.7,52.19,12485.49,0.0,8.1,0.0,53.5
104,12.2,27.04,14.33,3.41,0.0,0.0,0.0,5.23,0.0,-0.0,-0.0,-0.0,62.36,50.72,12485.49,0.0,8.19,0.0,62.2
105,12.45,26.19,28.95,3.62,0.0,0.0,0.0,0.0,0.0,-6.65,-0.0,-0.0,62.36,45.22,12485.49,0.0,8.22,0.0,64.56
106,12.74,27.34,41.37,3.77,0.0,0.0,0.0,0.0,0.0,-9.3,-5.32,-0.0,68.68,45.22,12485.49,0.0,8.28,0.0,70.6
107,13.41,30.21,47.0,3.75,0.0,0.0,0.0,0.0,0.0,-9.3,-12.18,-0.0,77.52,50.01,12485.49,0.0,8.31,0.0,72.89
108,13.92,32.55,46.8,3.63,0.0,0.0,0.0,0.0,0.0,-9.3,-12.71,-0.0,86.35,60.97,12485.49,0.0,8.33,0.0,74.89
109,14.25,33.76,40.11,3.37,0.0,0.0,0.0,0.0,0.0,-9.3,-10.64,-0.0,95.19,72.4,12485.49,0.0,8.29,0.0,71.55
110,14.53,34.61,25.01,3.19,0.0,0.0,0.0,0.0,0.0,-8.24,-0.0,-0.0,104.02,81.98,12485.49,0.0,8.27,0.0,69.09
111,14.75,38.1,7.43,2.98,0.0,0.0,3.72,0.0,0.0,-0.0,-0.0,-0.0,111.85,81.98,12485.49,0.0,8.24,0.0,66.98
112,14.88,41.79,0.02,2.96,0.0,0.0,0.0,0.0,2.8,-0.0,-0.0,-0.0,107.72,81.98,12485.49,0.0,8.19,0.0,62.46
113,15.02,43.8,0.0,3.16,0.0,0.0,0.0,0.0,0.0,-0.24,-0.0,-0.0,107.72,81.98,12479.27,0.0,8.19,0.0,61.73
114,15.22,45.37,0.0,3.71,0.0,0.0,0.0,0.0,0.0,-1.07,-0.0,-0.0,107.94,81.98,12479.27,0.0,8.2,0.0,63.23
115,15.33,46.71,0.0,4.18,0.0,0.0,0.0,0.0,0.0,-1.43,-0.0,-0.0,108.96,81.98,12479.27,0.0,8.22,0.0,64.8
116,15.07,46.27,0.0,3.97,0.0,0.0,2.1,0.0,0.0,-0.0,-0.0,-0.0,110.32,81.98,12479.27,0.0,8.25,0.0,67.42
117,14.73,45.24,0.0,3.6,0.0,0.0,0.0,0.0,0.0,-1.48,-0.0,-0.0,107.98,81.98,12479.27,0.0,8.19,0.0,62.09
118,14.28,44.99,0.0,3.39,0.0,0.0,0.0,0.0,0.0,-5.7,-0.0,-0.0,109.39,81.98,12479.27,0.0,8.13,0.0,56.95
119,13.89,44.35,0.0,3.24,0.0,0.0,0.0,0.0,0.0,-8.86,-0.0,-0.0,114.81,81.98,12479.27,0.0,8.09,0.0,52.62
120,13.58,43.55,0.0,3.03,0.0,0.0,0.0,0.0,0.0,-7.96,-0.0,-0.0,123.23,81.98,12479.27,0.0,8.08,0.0,52.2
121,13.31,42.62,0.0,2.67,0.0,0.0,0.0,0.0,0.0,-5.4,-0.0,-0.0,130.79,81.98,12479.27,0.0,8.09,0.0,53.19
122,13.2,40.5,0.0,2.7,0.0,0.0,0.0,0.0,0.0,-0.6,-0.0,-0.0,135.92,81.98,12479.27,0.0,8.12,0.0,55.79
123,13.44,38.31,0.0,2.65,0.0,0.0,2.41,0.0,0.0,-0.0,-0.0,-0.0,136.49,81.98,12479.27,0.0,8.13,0.0,56.81
124,13.88,37.54,0.0,2.67,0.0,0.0,0.0,0.0,1.23,-0.0,-0.0,-0.0,133.81,81.98,12479.27,0.0,8.12,0.0,55.33
125,14.12,37.42,0.0,2.64,0.0,0.0,0.0,0.0,0.0,-0.99,-0.0,-0.0,133.81,81.98,12476.52,0.0,8.09,0.0,53.2
126,14.13,37.82,0.0,2.79,0.0,0.0,0.0,0.0,0.0,-2.65,-0.0,-0.0,134.75,81.98,12476.52,0.0,8.08,0.0,52.09
127,14.02,38.04,0.41,3.09,0.0,0.0,0.0,0.0,7.4,-0.0,-0.0,-0.0,137.26,81.98,12476.52,0.0,8.2,0.0,62.96
128,14.04,37.37,9.19,3.44,0.0,0.0,2.26,0.0,0.0,-0.0,-0.0,-0.0,137.26,81.98,12460.08,0.0,8.24,0.0,66.29
129,13.84,37.71,23.66,3.59,0.0,0.0,0.0,0.0,0.0,-7.15,-0.0,-0.0,134.76,81.98,12460.08,0.0,8.29,0.0,71.65
130,13.67,39.15,34.57,3.61,0.0,0.0,0.0,0.0,0.0,-9.3,-4.54,-0.0,141.55,81.98,12460.08,0.0,8.36,0.0,77.16
131,13.08,38.29,41.81,3.81,0.0,0.0,0.0,0.0,0.0,-9.3,-4.08,-0.0,150.39,86.07,12460.08,0.0,8.43,0.0,83.61
132,12.34,37.28,42.45,3.77,0.0,0.0,0.0,0.0,0.0,-9.3,-2.4,-0.0,159.22,89.74,12460.08,0.0,8.43,0.0,84.15
133,11.39,35.63,36.54,3.55,0.0,0.0,0.0,0.0,0.0,-9.3,-0.47,-0.0,168.06,91.9,12460.08,0.0,8.36,0.0,77.33
134,10.29,33.71,24.46,3.38,0.0,0.0,0.0,0.0,0.0,-3.27,-0.0,-0.0,176.89,92.32,12460.08,0.0,8.26,0.0,68.56
135,9.3,33.23,8.73,3.4,0.0,0.0,0.0,0.0,11.78,-0.0,-0.0,-0.0,180.0,92.32,12460.08,0.0,8.24,0.0,66.45
136,8.98,32.27,0.13,3.37,0.0,0.0,0.0,0.0,19.17,-0.0,-0.0,-0.0,180.0,92.32,12433.9,0.0,8.21,0.0,63.93
137,9.2,31.37,0.0,3.6,9.15,0.0,9.3,3.44,0.0,-0.0,-0.0,-0.0,180.0,92.32,12391.3,0.0,8.23,0.0,66.06
138,9.19,30.95,0.0,4.12,12.86,0.0,1.99,0.0,10.87,-0.0,-0.0,-0.0,169.67,88.7,12391.3,0.0,8.28,0.0,69.99
139,8.58,29.16,0.0,4.24,4.73,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,167.45,88.7,12367.13,0.0,8.25,0.0,67.97
140,7.79,27.29,0.0,4.08,12.86,0.0,9.3,9.27,0.0,-0.0,-0.0,-0.0,167.45,88.7,12319.91,0.0,8.28,0.0,70.58
141,6.94,25.63,0.0,3.56,12.86,0.0,9.3,0.0,7.32,-0.0,-0.0,-0.0,157.12,78.95,12319.91,0.0,8.23,0.0,65.61
142,6.18,23.7,0.0,3.37,4.38,0.0,0.0,0.0,21.25,-0.0,-0.0,-0.0,146.79,78.95,12303.65,0.0,8.15,0.0,58.89
143,5.62,22.01,0.0,3.33,0.0,0.0,2.82,0.0,21.25,-0.0,-0.0,-0.0,146.79,78.95,12256.43,0.0,8.11,0.0,55.04
144,5.63,21.12,0.0,3.15,0.0,0.0,9.3,0.0,13.68,-0.0,-0.0,-0.0,143.65,78.95,12209.2,0.0,8.09,0.0,52.87
145,5.85,20.13,0.0,2.84,12.86,0.0,0.0,0.0,10.32,-0.0,-0.0,-0.0,133.32,78.95,12178.81,0.0,8.08,0.0,52.01
146,6.09,19.28,0.0,2.78,0.0,0.0,9.3,0.0,12.65,-0.0,-0.0,-0.0,133.32,78.95,12155.87,0.0,8.06,0.0,50.1
147,6.16,17.86,0.0,2.74,0.0,0.0,4.46,0.0,21.25,-0.0,-0.0,-0.0,122.98,78.95,12127.77,0.0,8.08,0.0,52.46
148,6.36,16.88,0.0,2.63,0.0,0.0,9.3,0.0,17.55,-0.0,-0.0,-0.0,118.03,78.95,12080.55,0.0,8.09,0.0,52.72
149,6.89,17.12,0.0,2.6,0.0,0.0,4.17,0.0,21.25,-0.0,-0.0,-0.0,107.7,78.95,12041.55,0.0,8.08,0.0,52.03
150,7.77,18.45,0.0,2.71,0.0,0.0,9.3,0.0,15.32,-0.0,-0.0,-0.0,103.06,78.95,11994.33,0.0,8.1,0.0,53.55
151,8.83,20.8,0.84,3.01,0.0,0.0,4.79,0.0,21.25,-0.0,-0.0,-0.0,92.73,78.95,11960.29,0.0,8.16,0.0,59.53
152,9.72,22.05,10.45,3.32,0.0,0.0,0.0,0.0,18.68,-0.0,-0.0,-0.0,87.4,78.95,11913.06,0.0,8.21,0.0,64.22
153,10.35,22.59,23.01,3.48,0.0,0.0,0.0,0.0,12.82,-0.0,-0.0,-0.0,87.4,78.95,11871.55,0.0,8.3,0.0,72.25
154,11.0,24.71,32.13,3.91,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,87.4,78.95,11843.05,0.0,8.31,0.0,72.74
155,11.69,26.46,37.25,3.99,0.0,0.0,0.0,0.0,0.0,-5.19,-0.0,-0.0,87.4,78.95,11840.83,0.0,8.32,0.0,74.19
156,12.3,27.88,36.86,3.96,0.0,0.0,0.0,0.0,0.0,-6.87,-0.0,-0.0,92.33,78.95,11840.83,0.0,8.32,0.0,74.12
157,12.67,28.81,31.18,3.77,0.0,0.0,0.0,0.0,0.0,-5.91,-0.0,-0.0,98.86,78.95,11840.83,0.0,8.28,0.0,70.52
158,12.84,28.77,19.98,3.39,0.0,0.0,0.0,0.0,0.0,-2.27,-0.0,-0.0,104.48,78.95,11840.83,0.0,8.2,0.0,62.72
159,13.13,30.29,6.49,3.25,0.0,0.0,0.0,0.0,6.59,-0.0,-0.0,-0.0,106.64,78.95,11840.83,0.0,8.16,0.0,59.75
160,13.57,32.88,0.02,3.29,0.0,0.0,9.03,0.0,0.0,-0.0,-0.0,-0.0,106.64,78.95,11826.2,0.0,8.15,0.0,58.78
161,13.86,35.14,0.0,3.48,0.0,0.0,0.0,0.0,5.8,-0.0,-0.0,-0.0,96.61,78.95,11826.2,0.0,8.15,0.0,58.28
162,14.04,36.38,0.0,3.95,0.0,0.0,0.0,0.0,5.75,-0.0,-0.0,-0.0,96.61,78.95,11813.3,0.0,8.17,0.0,60.13
163,14.42,38.79,0.0,4.13,0.0,0.0,0.0,0.0,5.15,-0.0,-0.0,-0.0,96.61,78.95,11800.53,0.0,8.19,0.0,62.48
164,14.82,40.57,0.0,4.17,0.0,0.0,0.0,0.0,3.14,-0.0,-0.0,-0.0,96.61,78.95,11789.09,0.0,8.2,0.0,62.7
165,15.09,42.27,0.0,3.89,0.0,0.0,0.0,0.0,0.0,-5.11,-0.0,-0.0,96.61,78.95,11782.12,0.0,8.12,0.0,56.14
166,14.97,41.84,0.0,3.82,0.0,0.0,0.0,0.0,0.0,-5.3,-0.0,-0.0,101.46,78.95,11782.12,0.0,8.12,0.0,55.34
167,14.87,42.52,0.0,3.91,0.0,0.0,0.0,0.0,0.0,-9.29,-0.0,-0.0,106.5,78.95,11782.12,0.0,8.08,0.0,52.02
