hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,14.66,50.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-36.75,0.0,0.0,10163.64,7.82,0.0,0.0,28.69
1,14.92,52.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-13.85,-22.24,0.0,0.0,10185.32,7.85,0.0,0.0,31.21
2,14.92,53.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.92,-25.67,-0.0,0.0,12.47,10198.44,7.81,0.0,0.0,27.7
3,14.8,53.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.55,-0.0,-0.0,14.18,35.57,10198.44,7.81,0.0,0.0,27.99
4,14.44,53.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.73,-0.0,-0.0,52.7,35.57,10198.44,7.82,0.0,0.0,28.16
5,14.11,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.79,-0.0,-0.0,90.45,35.57,10198.44,7.81,0.0,0.0,28.02
6,13.91,53.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.78,-0.0,-0.0,128.25,35.57,10198.44,7.83,0.0,0.0,29.0
7,13.7,54.01,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-40.39,-0.0,-0.0,165.09,35.57,10198.44,7.81,0.0,0.0,27.78
8,13.66,53.43,6.96,0.0,0.0,0.0,0.0,0.0,0.0,-42.91,-0.0,-0.0,203.46,35.57,10198.44,7.85,0.0,0.0,31.14
9,13.49,51.02,18.02,0.0,0.0,0.0,0.0,0.0,0.0,-21.1,-24.2,-0.0,244.23,35.57,10198.44,7.92,0.0,0.0,37.23
10,13.33,49.94,27.78,0.0,0.0,0.0,0.0,0.0,0.0,-46.5,-4.49,-0.0,264.27,57.35,10198.44,7.95,0.0,0.0,40.06
11,13.4,51.22,31.8,0.0,0.0,0.0,0.0,0.0,0.0,-46.5,-6.24,-0.0,308.44,61.39,10198.44,7.99,0.0,0.0,43.68
12,13.55,51.45,30.69,0.0,0.0,0.0,0.0,0.0,0.0,-46.5,-2.46,-0.0,352.62,67.0,10198.44,8.02,0.0,0.0,46.73
13,13.71,51.28,23.78,0.0,0.0,0.0,0.0,0.0,0.0,-44.25,-0.0,-0.0,396.79,69.22,10198.44,8.0,0.0,0.0,44.52
14,13.88,50.73,14.06,0.0,0.0,0.0,0.0,0.0,0.0,-41.59,-0.0,-0.0,438.83,69.22,10198.44,7.91,0.0,0.0,37.07
15,14.05,51.79,4.03,0.0,0.0,0.0,0.0,0.0,0.0,-36.41,-0.0,-0.0,478.35,69.22,10198.44,7.87,0.0,0.0,33.46
16,14.2,52.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.78,-25.67,-0.0,512.94,69.22,10198.44,7.85,0.0,0.0,31.38
17,14.25,52.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.69,-0.0,-0.0,522.23,92.32,10198.44,7.86,0.0,0.0,32.25
18,14.17,51.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.01,-0.0,-0.0,555.19,92.32,10198.44,7.88,0.0,0.0,34.03
19,13.92,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.6,-0.0,-0.0,585.6,92.32,10198.44,7.91,0.0,0.0,37.01
20,13.64,48.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.01,-0.0,-0.0,611.82,92.32,10198.44,7.95,0.0,0.0,40.36
21,13.25,47.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.35,-0.0,-0.0,632.73,92.32,10198.44,7.92,0.0,0.0,37.94
22,12.75,45.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.81,-0.0,-0.0,653.97,92.32,10198.44,7.9,0.0,0.0,35.63
23,12.14,43.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.57,-0.0,-0.0,675.63,92.32,10198.44,7.85,0.0,0.0,31.3
24,11.65,41.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.49,-0.0,-0.0,698.97,92.32,10198.44,7.86,0.0,0.0,32.15
25,11.27,40.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.7,-0.0,-0.0,719.39,92.32,10198.44,7.89,0.0,0.0,34.47
26,10.88,39.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.85,-0.0,-0.0,736.2,92.32,10198.44,7.86,0.0,0.0,31.91
27,10.57,38.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.88,-0.0,-0.0,754.11,92.32,10198.44,7.85,0.0,0.0,31.55
28,10.17,38.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.56,-0.0,-0.0,771.1,92.32,10198.44,7.85,0.0,0.0,31.29
29,9.61,37.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.25,-0.0,-0.0,787.77,92.32,10198.44,7.84,0.0,0.0,30.09
30,8.83,35.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.99,-0.0,-0.0,804.16,92.32,10198.44,7.85,0.0,0.0,31.4
31,7.9,32.96,1.19,0.0,0.0,0.0,0.0,0.0,0.0,-6.88,-0.0,-0.0,816.5,92.32,10198.44,7.89,0.0,0.0,35.17
32,6.85,28.81,11.79,0.0,0.0,0.0,0.0,0.0,0.0,-11.62,-0.0,-0.0,823.04,92.32,10198.44,7.9,0.0,0.0,35.83
33,5.35,23.96,24.84,0.0,0.0,0.0,0.0,0.0,0.0,-14.72,-0.0,-0.0,834.08,92.32,10198.44,7.94,0.0,0.0,39.43
34,3.84,22.22,38.71,0.0,0.0,0.0,0.0,0.0,0.0,-13.35,-0.0,-0.0,848.06,92.32,10198.44,8.07,0.0,0.0,51.43
35,2.83,22.63,47.15,0.0,0.0,0.0,0.0,0.0,0.0,-16.67,-0.0,-0.0,860.74,92.32,10198.44,8.12,0.0,0.0,55.94
36,2.23,22.81,48.68,0.0,0.0,0.0,0.0,0.0,0.0,-14.14,-0.0,-0.0,876.58,92.32,10198.44,8.16,0.0,0.0,59.58
37,2.09,23.07,42.32,0.0,0.0,0.0,0.0,0.0,0.0,-9.65,-0.0,-0.0,890.01,92.32,10198.44,8.14,0.0,0.0,57.83
38,2.15,22.72,30.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.87,-0.0,-0.0,899.17,92.32,10198.44,8.1,0.0,0.0,54.27
39,2.32,24.26,10.23,0.0,0.0,0.0,14.04,0.0,0.0,-0.0,-0.0,-0.0,900.0,92.32,10198.44,8.07,0.0,0.0,50.85
40,2.33,25.64,0.04,0.0,0.0,0.0,12.19,0.0,0.0,-0.0,-0.0,-0.0,884.39,92.32,10198.44,7.95,0.0,0.0,40.21
41,2.07,24.53,0.0,0.0,0.0,0.0,13.99,0.0,0.0,-0.0,-0.0,-0.0,870.85,92.32,10198.44,7.95,0.0,0.0,40.58
42,1.69,21.9,0.0,0.0,0.0,0.0,22.37,0.0,0.0,-0.0,-0.0,-0.0,855.31,92.32,10198.44,8.01,0.0,0.0,45.96
43,1.36,19.07,0.0,0.0,0.0,0.0,28.86,0.0,0.0,-0.0,-0.0,-0.0,830.45,92.32,10198.44,8.05,0.0,0.0,49.29
44,1.15,16.66,0.0,0.0,0.0,0.0,26.06,0.0,0.0,-0.0,-0.0,-0.0,798.38,92.32,10198.44,7.99,0.0,0.0,43.87
45,0.95,15.06,0.0,0.0,0.0,0.0,27.16,0.0,0.0,-0.0,-0.0,-0.0,769.43,92.32,10198.44,7.98,0.0,0.0,43.17
46,0.74,14.07,0.0,0.0,0.0,0.0,29.47,0.0,0.0,-0.0,-0.0,-0.0,739.25,92.32,10198.44,7.99,0.0,0.0,44.28
47,0.64,13.81,0.0,0.0,0.0,0.0,26.52,0.0,0.0,-0.0,-0.0,-0.0,706.51,92.32,10198.44,7.96,0.0,0.0,40.97
48,0.62,13.95,0.0,0.0,0.0,0.0,26.78,0.0,0.0,-0.0,-0.0,-0.0,677.04,92.32,10198.44,7.96,0.0,0.0,41.35
49,0.65,14.01,0.0,0.0,0.0,0.0,35.45,0.0,0.0,-0.0,-0.0,-0.0,647.29,92.32,10198.44,8.06,0.0,0.0,50.11
50,0.76,13.85,0.0,0.0,0.0,0.0,33.28,0.0,0.0,-0.0,-0.0,-0.0,607.9,92.32,10198.44,8.03,0.0,0.0,47.9
51,1.08,13.78,0.0,0.0,0.0,0.0,33.41,0.0,0.0,-0.0,-0.0,-0.0,570.92,92.32,10198.44,8.04,0.0,0.0,48.27
52,1.37,14.01,0.0,0.0,0.0,0.0,33.12,0.0,0.0,-0.0,-0.0,-0.0,533.8,92.32,10198.44,8.04,0.0,0.0,48.49
53,1.32,14.15,0.0,0.0,0.0,0.0,33.72,0.0,0.0,-0.0,-0.0,-0.0,497.0,92.32,10198.44,8.05,0.0,0.0,49.2
54,1.29,14.15,0.0,0.0,0.0,0.0,34.79,0.0,0.0,-0.0,-0.0,-0.0,459.54,92.32,10198.44,8.06,0.0,0.0,50.23
55,1.44,14.36,2.19,0.0,0.0,0.0,37.67,0.0,0.0,-0.0,-0.0,-0.0,420.88,92.32,10198.44,8.12,0.0,0.0,55.65
56,1.63,13.91,17.56,0.0,0.0,0.0,26.8,0.0,0.0,-0.0,-0.0,-0.0,379.03,92.32,10198.44,8.17,0.0,0.0,59.89
57,1.82,13.17,34.5,0.0,0.0,0.0,0.0,0.0,15.94,-0.0,-0.0,-0.0,349.25,92.32,10198.44,8.23,0.0,0.0,65.43
58,2.0,13.7,46.8,0.0,0.0,0.0,0.0,0.0,4.27,-0.0,-0.0,-0.0,349.25,92.32,10163.01,8.24,0.0,0.0,66.78
59,2.41,14.45,53.29,0.0,0.0,0.0,0.0,0.0,3.09,-0.0,-0.0,-0.0,349.25,92.32,10153.52,8.31,0.0,0.0,73.24
60,2.9,15.25,52.86,0.0,0.0,0.0,0.0,0.0,5.87,-0.0,-0.0,-0.0,349.25,92.32,10146.64,8.35,0.0,0.0,76.88
61,3.25,15.75,45.32,0.0,0.0,0.0,0.0,0.0,12.18,-0.0,-0.0,-0.0,349.25,92.32,10133.59,8.35,0.0,0.0,76.5
62,3.69,16.11,30.22,0.0,0.0,0.0,0.0,0.0,20.22,-0.0,-0.0,-0.0,349.25,92.32,10106.52,8.28,0.0,0.0,70.23
63,4.54,18.02,10.25,0.0,0.0,21.25,10.54,0.0,0.0,-0.0,-0.0,-0.0,349.25,92.32,10061.59,8.22,0.0,0.0,64.6
64,5.36,19.93,0.06,0.0,0.0,21.25,16.17,0.0,0.0,-0.0,-0.0,-0.0,337.54,92.32,10061.59,8.2,0.0,0.0,62.77
65,5.84,20.71,0.0,0.0,0.0,21.25,11.83,0.0,0.0,-0.0,-0.0,-0.0,319.58,92.32,10061.59,8.16,0.0,0.0,59.63
66,6.07,21.31,0.0,0.0,0.0,21.25,14.2,0.0,0.0,-0.0,-0.0,-0.0,306.43,92.32,10061.59,8.2,0.0,0.0,62.82
67,6.1,21.72,0.0,0.0,0.0,21.25,17.01,0.0,0.0,-0.0,-0.0,-0.0,290.65,92.32,10061.59,8.23,0.0,0.0,66.07
68,5.95,21.76,0.0,0.0,0.0,21.25,15.14,0.0,0.0,-0.0,-0.0,-0.0,271.76,92.32,10061.59,8.21,0.0,0.0,64.1
69,5.38,21.72,0.0,0.0,0.0,21.25,10.66,0.0,0.0,-0.0,-0.0,-0.0,254.94,92.32,10061.59,8.16,0.0,0.0,59.02
70,4.72,21.45,0.0,0.0,0.0,21.25,10.87,0.0,0.0,-0.0,-0.0,-0.0,243.1,92.32,10061.59,8.15,0.0,0.0,58.28
71,4.26,21.02,0.0,0.0,0.0,21.25,5.36,0.0,0.0,-0.0,-0.0,-0.0,231.02,92.32,10061.59,8.08,0.0,0.0,51.9
72,4.25,19.95,0.0,0.0,0.0,21.25,5.82,0.0,0.0,-0.0,-0.0,-0.0,225.06,92.32,10061.59,8.07,0.0,0.0,51.27
73,4.7,19.01,0.0,0.0,0.0,21.25,6.89,0.0,0.0,-0.0,-0.0,-0.0,218.59,92.32,10061.59,8.08,0.0,0.0,51.85
74,5.35,18.31,0.0,0.0,0.0,21.25,4.86,0.0,0.0,-0.0,-0.0,-0.0,210.94,92.32,10061.59,8.05,0.0,0.0,49.77
75,6.31,18.19,0.0,0.0,0.0,21.25,4.53,0.0,0.0,-0.0,-0.0,-0.0,205.53,92.32,10061.59,8.06,0.0,0.0,50.28
76,7.25,19.32,0.0,0.0,0.0,21.25,2.86,0.0,0.0,-0.0,-0.0,-0.0,200.5,92.32,10061.59,8.06,0.0,0.0,50.69
77,8.07,21.26,0.0,0.0,0.0,21.25,1.38,0.0,0.0,-0.0,-0.0,-0.0,197.32,92.32,10061.59,8.08,0.0,0.0,51.95
78,8.86,23.31,0.0,0.0,0.0,0.0,0.0,0.0,19.65,-0.0,-0.0,-0.0,195.79,92.32,10061.59,8.08,0.0,0.0,51.82
79,9.44,25.74,2.18,0.0,0.0,0.0,0.0,0.0,16.5,-0.0,-0.0,-0.0,195.79,92.32,10017.92,8.1,0.0,0.0,53.85
80,9.86,26.85,15.81,0.0,0.0,0.0,0.0,0.0,5.82,-0.0,-0.0,-0.0,195.79,92.32,9981.25,8.15,0.0,0.0,58.35
81,9.62,25.78,30.98,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,-0.0,-0.0,195.79,92.32,9968.31,8.23,0.0,0.0,66.15
82,9.2,25.82,41.64,0.0,0.0,0.0,0.0,0.0,0.0,-5.98,-0.0,-0.0,196.0,92.32,9968.31,8.28,0.0,0.0,70.69
83,9.15,25.84,46.47,0.0,0.0,0.0,0.0,0.0,0.0,-6.18,-0.0,-0.0,201.68,92.32,9968.31,8.33,0.0,0.0,75.28
84,9.39,25.35,45.34,0.0,0.0,0.0,0.0,0.0,0.0,-1.02,-0.0,-0.0,207.55,92.32,9968.31,8.38,0.0,0.0,79.05
85,9.75,25.08,38.72,0.0,0.0,0.0,0.0,0.0,5.63,-0.0,-0.0,-0.0,208.52,92.32,9968.31,8.38,0.0,0.0,79.18
86,10.01,24.78,26.45,0.0,0.0,0.0,0.0,0.0,7.86,-0.0,-0.0,-0.0,208.52,92.32,9955.8,8.27,0.0,0.0,69.1
87,10.58,29.8,9.18,0.0,0.0,0.0,0.0,0.0,15.6,-0.0,-0.0,-0.0,208.52,92.32,9938.33,8.22,0.0,0.0,65.17
88,11.3,38.4,0.02,0.0,0.0,0.0,0.0,0.0,14.56,-0.0,-0.0,-0.0,208.52,92.32,9903.66,8.21,0.0,0.0,64.27
89,11.58,41.89,0.0,0.0,0.0,0.0,0.0,0.0,10.61,-0.0,-0.0,-0.0,208.52,92.32,9871.31,8.21,0.0,0.0,64.08
90,11.57,41.86,0.0,0.0,0.0,0.0,0.0,0.0,13.74,-0.0,-0.0,-0.0,208.52,92.32,9847.73,8.25,0.0,0.0,67.17
91,11.29,39.32,0.0,0.0,0.0,0.0,0.0,0.0,19.57,-0.0,-0.0,-0.0,208.52,92.32,9817.2,8.28,0.0,0.0,70.18
92,10.97,36.54,0.0,0.0,0.0,0.0,0.0,0.0,17.45,-0.0,-0.0,-0.0,208.52,92.32,9773.72,8.22,0.0,0.0,64.96
93,10.48,32.38,0.0,0.0,0.0,0.0,0.0,0.0,19.14,-0.0,-0.0,-0.0,208.52,92.32,9734.93,8.19,0.0,0.0,62.01
94,10.01,28.97,0.0,0.0,0.0,0.0,0.0,0.0,17.43,-0.0,-0.0,-0.0,208.52,92.32,9692.39,8.13,0.0,0.0,56.42
95,9.53,26.69,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-0.0,-0.0,-0.0,208.52,92.32,9653.65,8.09,0.0,0.0,53.22
96,9.01,26.25,0.0,0.0,0.0,0.0,0.0,0.0,16.49,-0.0,-0.0,-0.0,208.52,92.32,9615.89,8.08,0.0,0.0,51.75
97,8.71,26.5,0.0,0.0,0.0,0.0,0.0,0.0,17.78,-0.0,-0.0,-0.0,208.52,92.32,9579.24,8.09,0.0,0.0,52.98
98,8.6,27.58,0.0,0.0,0.0,0.0,0.0,0.0,15.02,-0.0,-0.0,-0.0,208.52,92.32,9539.73,8.07,0.0,0.0,51.21
99,8.57,27.5,0.0,0.0,0.0,0.0,0.0,0.0,15.51,-0.0,-0.0,-0.0,208.52,92.32,9506.35,8.07,0.0,0.0,51.59
100,8.66,28.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24,-0.0,-0.0,-0.0,208.52,92.32,9471.88,8.08,0.0,0.0,51.9
101,8.75,28.04,0.0,0.0,0.0,0.0,0.0,0.0,15.77,-0.0,-0.0,-0.0,208.52,92.32,9438.02,8.08,0.0,0.0,52.56
102,8.86,28.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,-0.0,-0.0,-0.0,208.52,92.32,9402.97,8.11,0.0,0.0,54.46
103,9.09,27.9,1.39,0.0,0.0,0.0,0.0,0.0,15.13,-0.0,-0.0,-0.0,208.52,92.32,9363.85,8.1,0.0,0.0,53.5
104,9.21,26.72,12.83,0.0,0.0,0.0,0.0,0.0,13.43,-0.0,-0.0,-0.0,208.52,92.32,9330.24,8.19,0.0,0.0,62.2
105,8.82,25.53,26.27,0.0,0.0,0.0,0.0,0.0,3.94,-0.0,-0.0,-0.0,208.52,92.32,9300.39,8.22,0.0,0.0,64.56
106,8.07,25.61,36.78,0.0,0.0,0.0,0.0,0.0,0.14,-0.0,-0.0,-0.0,208.52,92.32,9291.63,8.28,0.0,0.0,70.6
107,7.09,24.55,42.93,0.0,0.0,0.0,0.0,0.0,0.0,-1.68,0.0,-0.0,208.52,92.32,9291.32,8.31,0.0,0.0,72.89
108,6.04,22.0,41.43,0.0,0.0,0.0,0.0,0.0,5.42,-0.0,-0.0,-0.0,210.12,92.32,9291.32,8.33,0.0,0.0,74.89
109,5.53,19.49,34.01,0.0,0.0,0.0,0.0,0.0,12.52,-0.0,-0.0,-0.0,210.12,92.32,9279.27,8.29,0.0,0.0,71.55
110,5.49,17.78,21.96,0.0,0.0,21.25,2.61,-0.0,0.0,-0.0,-0.0,-0.0,210.12,92.32,9251.46,8.27,0.0,0.0,69.09
111,6.1,20.86,7.83,0.0,0.0,21.25,10.93,0.0,0.0,-0.0,-0.0,-0.0,207.21,92.32,9251.46,8.24,0.0,0.0,66.98
112,7.24,26.35,0.1,0.0,0.0,21.25,7.52,0.0,0.0,-0.0,-0.0,-0.0,195.06,92.32,9251.46,8.19,0.0,0.0,62.46
113,8.29,28.53,0.0,0.0,0.0,21.25,3.66,0.0,0.0,-0.0,-0.0,-0.0,186.7,92.32,9251.46,8.19,0.0,0.0,61.73
114,9.01,28.51,0.0,0.0,0.0,21.25,4.46,0.0,0.0,-0.0,-0.0,-0.0,182.63,92.32,9251.46,8.2,0.0,0.0,63.23
115,8.96,27.18,0.0,0.0,0.0,21.25,7.4,0.0,0.0,-0.0,-0.0,-0.0,177.67,92.32,9251.46,8.22,0.0,0.0,64.8
116,8.49,25.45,0.0,0.0,0.0,21.25,12.23,0.0,0.0,-0.0,-0.0,-0.0,169.45,92.32,9251.46,8.25,0.0,0.0,67.42
117,7.96,23.67,0.0,0.0,0.0,21.25,9.21,0.0,0.0,-0.0,-0.0,-0.0,155.86,92.32,9251.46,8.19,0.0,0.0,62.09
118,7.42,22.04,0.0,0.0,0.0,21.25,6.24,0.0,0.0,-0.0,-0.0,-0.0,145.62,92.32,9251.46,8.13,0.0,0.0,56.95
119,6.92,20.82,0.0,0.0,0.0,21.25,3.64,0.0,0.0,-0.0,-0.0,-0.0,138.69,92.32,9251.46,8.09,0.0,0.0,52.62
120,6.62,20.3,0.0,0.0,0.0,21.25,4.04,0.0,0.0,-0.0,-0.0,-0.0,134.65,92.32,9251.46,8.08,0.0,0.0,52.2
121,6.71,20.13,0.0,0.0,0.0,21.25,5.11,0.0,0.0,-0.0,-0.0,-0.0,130.16,92.32,9251.46,8.09,0.0,0.0,53.19
122,7.16,20.02,0.0,0.0,0.0,21.25,7.35,0.0,0.0,-0.0,-0.0,-0.0,124.49,92.32,9251.46,8.12,0.0,0.0,55.79
123,7.84,20.12,0.0,0.0,0.0,21.25,7.59,0.0,0.0,-0.0,-0.0,-0.0,116.31,92.32,9251.46,8.13,0.0,0.0,56.81
124,8.5,20.68,0.0,0.0,0.0,21.25,4.89,0.0,0.0,-0.0,-0.0,-0.0,107.88,92.32,9251.46,8.12,0.0,0.0,55.33
125,9.07,21.81,0.0,0.0,0.0,21.25,1.07,0.0,0.0,-0.0,-0.0,-0.0,102.44,92.32,9251.46,8.09,0.0,0.0,53.2
126,9.55,23.48,0.0,0.0,0.0,0.0,0.0,0.0,19.07,-0.0,-0.0,-0.0,101.24,92.32,9251.46,8.08,0.0,0.0,52.09
127,9.71,24.7,0.4,0.0,0.0,21.25,6.9,0.0,0.0,-0.0,-0.0,-0.0,101.24,92.32,9209.09,8.2,0.0,0.0,62.96
128,9.62,24.59,8.16,0.0,0.0,21.25,2.67,0.0,0.0,-0.0,-0.0,-0.0,93.58,92.32,9209.09,8.24,0.0,0.0,66.29
129,9.07,23.15,19.74,0.0,0.0,0.0,0.0,0.0,19.7,-0.0,-0.0,-0.0,90.61,92.32,9209.09,8.29,0.0,0.0,71.65
130,8.58,23.34,28.52,0.0,0.0,0.0,0.0,0.0,16.72,-0.0,-0.0,-0.0,90.61,92.32,9165.32,8.36,0.0,0.0,77.16
131,8.39,23.61,32.43,0.0,0.0,0.0,0.0,0.0,19.17,-0.0,-0.0,-0.0,90.61,92.32,9128.16,8.43,0.0,0.0,83.61
132,8.46,23.14,31.37,0.0,0.0,0.0,0.0,0.0,21.17,-0.0,-0.0,-0.0,90.61,92.32,9085.56,8.43,0.0,0.0,84.15
133,8.83,23.32,26.08,0.0,0.0,0.0,0.0,0.0,19.1,-0.0,-0.0,-0.0,90.61,92.32,9038.51,8.36,0.0,0.0,77.33
134,9.48,24.09,16.51,0.0,0.0,0.0,0.0,0.0,18.48,-0.0,-0.0,-0.0,90.61,92.32,8996.06,8.26,0.0,0.0,68.56
135,10.5,29.4,5.24,0.0,0.0,21.25,0.06,0.0,0.0,-0.0,-0.0,-0.0,90.61,92.32,8954.99,8.24,0.0,0.0,66.45
136,11.47,36.43,0.03,0.0,0.0,0.0,0.0,0.0,16.01,-0.0,-0.0,-0.0,90.55,92.32,8954.99,8.21,0.0,0.0,63.93
137,11.81,37.85,0.0,0.0,0.0,0.0,0.0,0.0,16.39,-0.0,-0.0,-0.0,90.55,92.32,8919.42,8.23,0.0,0.0,66.06
138,11.64,36.25,0.0,0.0,0.0,21.25,0.86,0.0,0.0,-0.0,-0.0,-0.0,90.55,92.32,8882.99,8.28,0.0,0.0,69.99
139,11.17,33.59,0.0,0.0,0.0,21.25,1.95,0.0,0.0,-0.0,-0.0,-0.0,89.6,92.32,8882.99,8.25,0.0,0.0,67.97
140,10.45,30.86,0.0,0.0,0.0,21.25,8.02,0.0,0.0,-0.0,-0.0,-0.0,87.43,92.32,8882.99,8.28,0.0,0.0,70.58
141,9.61,28.44,0.0,0.0,0.0,21.25,6.31,0.0,0.0,-0.0,-0.0,-0.0,78.52,92.32,8882.99,8.23,0.0,0.0,65.61
142,8.62,26.25,0.0,0.0,0.0,21.25,2.76,0.0,0.0,-0.0,-0.0,-0.0,71.5,92.32,8882.99,8.15,0.0,0.0,58.89
143,7.55,23.91,0.0,0.0,0.0,21.25,2.33,0.0,0.0,-0.0,-0.0,-0.0,68.43,92.32,8882.99,8.11,0.0,0.0,55.04
144,6.73,21.99,0.0,0.0,0.0,21.25,2.9,0.0,0.0,-0.0,-0.0,-0.0,65.84,92.32,8882.99,8.09,0.0,0.0,52.87
145,6.27,20.62,0.0,0.0,0.0,21.25,3.87,0.0,0.0,-0.0,-0.0,-0.0,62.62,92.32,8882.99,8.08,0.0,0.0,52.01
146,6.0,19.85,0.0,0.0,0.0,21.25,3.0,0.0,0.0,-0.0,-0.0,-0.0,58.32,92.32,8882.99,8.06,0.0,0.0,50.1
147,5.85,19.49,0.0,0.0,0.0,21.25,5.86,0.0,0.0,-0.0,-0.0,-0.0,54.99,92.32,8882.99,8.08,0.0,0.0,52.46
148,5.72,19.27,0.0,0.0,0.0,21.25,6.48,0.0,0.0,-0.0,-0.0,-0.0,48.47,92.32,8882.99,8.09,0.0,0.0,52.72
149,5.53,19.49,0.0,0.0,0.0,21.25,5.77,0.0,0.0,-0.0,-0.0,-0.0,41.28,92.32,8882.99,8.08,0.0,0.0,52.03
150,5.27,19.83,0.0,0.0,0.0,21.25,7.2,0.0,0.0,-0.0,-0.0,-0.0,34.87,92.32,8882.99,8.1,0.0,0.0,53.55
151,4.98,19.92,0.25,0.0,0.0,21.25,0.0,13.12,0.0,-0.0,-0.0,-0.0,26.87,92.32,8882.99,8.16,0.0,0.0,59.53
152,4.71,19.05,6.27,0.0,0.0,21.25,0.0,12.93,0.0,-0.0,-0.0,-0.0,26.87,78.51,8882.99,8.21,0.0,0.0,64.22
153,4.26,16.55,16.56,0.0,0.0,21.25,0.0,13.63,0.0,-0.0,-0.0,-0.0,26.87,64.9,8882.99,8.3,0.0,0.0,72.25
154,3.5,15.53,26.2,0.0,0.0,21.25,0.0,6.26,0.0,-0.0,-0.0,-0.0,26.87,50.55,8882.99,8.31,0.0,0.0,72.74
155,2.85,14.58,31.09,0.0,0.0,21.25,4.41,0.0,0.0,-0.0,-0.0,-0.0,26.87,43.97,8882.99,8.32,0.0,0.0,74.19
156,2.58,14.03,30.04,0.0,0.0,21.25,0.0,6.22,0.0,-0.0,-0.0,-0.0,21.96,43.97,8882.99,8.32,0.0,0.0,74.12
157,2.77,14.45,24.75,0.0,0.0,21.25,4.66,2.65,0.0,-0.0,-0.0,-0.0,21.96,37.42,8882.99,8.28,0.0,0.0,70.52
158,3.42,16.4,14.14,0.0,0.0,21.25,0.0,7.51,0.0,-0.0,-0.0,-0.0,16.79,34.63,8882.99,8.2,0.0,0.0,62.72
159,4.7,22.49,3.49,0.0,0.0,21.25,0.0,7.83,0.0,-0.0,-0.0,-0.0,16.79,26.73,8882.99,8.16,0.0,0.0,59.75
160,6.03,29.66,0.01,0.0,0.0,21.25,0.0,1.84,0.0,-0.0,-0.0,-0.0,16.79,18.49,8882.99,8.15,0.0,0.0,58.78
161,6.85,33.44,0.0,0.0,0.0,0.0,0.0,0.0,17.99,-0.0,-0.0,-0.0,16.79,16.55,8882.99,8.15,0.0,0.0,58.28
162,7.0,33.55,0.0,0.0,0.0,0.0,0.0,0.0,19.57,-0.0,-0.0,-0.0,16.79,16.55,8843.02,8.17,0.0,0.0,60.13
163,6.67,31.69,0.0,0.0,0.0,21.25,0.0,2.87,0.0,-0.0,-0.0,-0.0,16.79,16.55,8799.52,8.19,0.0,0.0,62.48
164,6.16,28.94,0.0,0.0,0.0,21.25,0.0,6.35,0.0,-0.0,-0.0,-0.0,16.79,13.53,8799.52,8.2,0.0,0.0,62.7
165,5.59,26.64,0.0,0.0,0.0,21.25,0.0,2.66,0.0,-0.0,-0.0,-0.0,16.79,6.85,8799.52,8.12,0.0,0.0,56.14
166,5.08,25.87,0.0,0.0,0.0,21.25,0.0,3.13,0.0,-0.0,-0.0,-0.0,16.79,4.05,8799.52,8.12,0.0,0.0,55.34
167,4.83,25.23,0.0,0.0,0.0,21.25,0.0,0.7,0.0,-0.0,-0.0,-0.0,16.79,0.75,8799.52,8.08,0.0,0.0,52.02
168,4.9,25.66,0.0,0.0,0.0,0.0,0.0,0.0,19.65,-0.0,-0.0,-0.0,16.79,0.01,8799.52,8.06,0.0,0.0,50.22
